hypothesis_id,hypothesis_type,status,confidence_tier,context,bb_level_ids,claim,evidence,matched_control,moa_class,caveats,evidence_rank_score
ZSH-2806,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb3=BB_7217307185,"bb3=BB_7217307185 mimics aloperine (Unknown Other) - rank-1 control match, cos 0.134","cos=0.134, p=0.000 vs 200-draw gene-label-permutation null",aloperine,Unknown_Other,weak_null;singleton,0.1336250548562678
ZSH-2813,level_control_mimicry,hypothesis_triage,C,zel031_a549,bb0=BB_7623342650,"bb0=BB_7623342650 mimics HTH-01-015 (HSF1 heat shock validated) - rank-1 control match, cos 0.133","cos=0.133, p=0.000 vs 200-draw gene-label-permutation null",HTH-01-015,HSF1_heat_shock_validated,weak_null,0.1333846579845306
ZSH-2822,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb3=BB_7347643908,"bb3=BB_7347643908 mimics Capmatinib (ALK MET inhibitor) - rank-1 control match, cos 0.133","cos=0.133, p=0.005 vs 200-draw gene-label-permutation null",Capmatinib,ALK_MET_inhibitor,weak_null;singleton,0.133141502817655
ZSH-2824,level_control_mimicry,hypothesis_triage,C,zel039_aec7,bb2=BB_5451609690,"bb2=BB_5451609690 mimics lapatinib (EGFR HER2 inhibitor) - rank-1 control match, cos 0.133","cos=0.133, p=0.000 vs 200-draw gene-label-permutation null",lapatinib,EGFR_HER2_inhibitor,weak_null,0.133121292351946
ZSH-2836,level_control_mimicry,hypothesis_triage,C,zel031_a549,bb0=BB_5314782749,"bb0=BB_5314782749 mimics ZF135/MRTX-1719 (Unknown/Other) - rank-1 control match, cos 0.133","cos=0.133, p=0.000 vs 200-draw gene-label-permutation null",ZF135/MRTX-1719,Unknown/Other,weak_null,0.1327395733514125
ZSH-2842,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb3=BB_4831254958,"bb3=BB_4831254958 mimics endoxifen (Nuclear hormone receptor) - rank-1 control match, cos 0.133","cos=0.133, p=0.000 vs 200-draw gene-label-permutation null",endoxifen,Nuclear_hormone_receptor,weak_null;singleton,0.1325364134905807
ZSH-2843,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb4=BB_0629440795,"bb4=BB_0629440795 mimics HTH-01-015 (HSF1 heat shock validated) - rank-1 control match, cos 0.132","cos=0.132, p=0.000 vs 200-draw gene-label-permutation null",HTH-01-015,HSF1_heat_shock_validated,weak_null;singleton,0.1323706366173527
ZSH-2853,level_control_mimicry,hypothesis_triage,C,zel031_a549,bb0=BB_6864808972,"bb0=BB_6864808972 mimics Crizotinib (ALK MET inhibitor) - rank-1 control match, cos 0.132","cos=0.132, p=0.000 vs 200-draw gene-label-permutation null",Crizotinib,ALK_MET_inhibitor,weak_null,0.1317542244306355
ZSH-2859,level_control_mimicry,hypothesis_triage,C,zel031_a549,bb0=BB_4059529185,"bb0=BB_4059529185 mimics AZD-3463 (ALK MET inhibitor) - rank-1 control match, cos 0.132","cos=0.132, p=0.000 vs 200-draw gene-label-permutation null",AZD-3463,ALK_MET_inhibitor,weak_null,0.13152070555496
ZSH-2861,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb1=BB_0092362562,"bb1=BB_0092362562 mimics N-deshydroxyethyl dasatinib (BCR ABL inhibitor) - rank-1 control match, cos 0.131","cos=0.131, p=0.000 vs 200-draw gene-label-permutation null",N-deshydroxyethyl dasatinib,BCR_ABL_inhibitor,weak_null;singleton,0.1314466689095633
ZSH-2865,level_control_mimicry,hypothesis_triage,C,zel031_a549,bb0=BB_0455133466,"bb0=BB_0455133466 mimics cobimetinib (MEK RAF multikinase) - rank-1 control match, cos 0.131","cos=0.131, p=0.000 vs 200-draw gene-label-permutation null",cobimetinib,MEK_RAF_multikinase,weak_null,0.1310435989154228
ZSH-2870,level_control_mimicry,hypothesis_triage,C,zel031_a549,bb1=BB_0154117619,"bb1=BB_0154117619 mimics MSC1094308 (VCP/VPS4B AAA ATPase inhibitor) - rank-1 control match, cos 0.131","cos=0.131, p=0.000 vs 200-draw gene-label-permutation null",MSC1094308,AAA_ATPase_inhibitor,weak_null,0.1306089652515508
ZSH-2884,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb3=BB_8258170618,"bb3=BB_8258170618 mimics HTH-01-015 (HSF1 heat shock validated) - rank-1 control match, cos 0.130","cos=0.130, p=0.000 vs 200-draw gene-label-permutation null",HTH-01-015,HSF1_heat_shock_validated,weak_null;singleton,0.1296305621495787
ZSH-2891,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb4=BB_6461549130,"bb4=BB_6461549130 mimics STC-15 (Epigenetic writer eraser) - rank-1 control match, cos 0.129","cos=0.129, p=0.000 vs 200-draw gene-label-permutation null",STC-15,Epigenetic_writer_eraser,weak_null;singleton,0.1289712544632086
ZSH-2898,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb3=BB_0822728753,"bb3=BB_0822728753 mimics veliparib (PARP inhibitor) - rank-1 control match, cos 0.128","cos=0.128, p=0.000 vs 200-draw gene-label-permutation null",veliparib,PARP_inhibitor,weak_null;singleton,0.1284324951685089
ZSH-2900,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb4=BB_6747475726,"bb4=BB_6747475726 mimics MSC1094308 (VCP/VPS4B AAA ATPase inhibitor) - rank-1 control match, cos 0.128","cos=0.128, p=0.000 vs 200-draw gene-label-permutation null",MSC1094308,AAA_ATPase_inhibitor,weak_null;singleton,0.1282792580474296
ZSH-2901,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb4=BB_0197599538,"bb4=BB_0197599538 mimics BMS-509744 (Unknown Other) - rank-1 control match, cos 0.128","cos=0.128, p=0.000 vs 200-draw gene-label-permutation null",BMS-509744,Unknown_Other,weak_null;singleton,0.1282565966431969
ZSH-2905,level_control_mimicry,hypothesis_triage,C,zel031_a549,bb0=BB_8588435118,"bb0=BB_8588435118 mimics lapatinib (EGFR HER2 inhibitor) - rank-1 control match, cos 0.128","cos=0.128, p=0.000 vs 200-draw gene-label-permutation null",lapatinib,EGFR_HER2_inhibitor,weak_null,0.1282199023367742
ZSH-2913,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb3=BB_4831254958,"bb3=BB_4831254958 mimics sorafenib (MEK RAF multikinase) - rank-1 control match, cos 0.128","cos=0.128, p=0.000 vs 200-draw gene-label-permutation null",sorafenib,MEK_RAF_multikinase,weak_null;singleton,0.1277985640515601
ZSH-2962,level_control_mimicry,hypothesis_triage,C,zel031_a549,bb0=BB_4494700729,"bb0=BB_4494700729 mimics GCN2-IN-7 (Stress kinase inhibitor) - rank-1 control match, cos 0.125","cos=0.125, p=0.000 vs 200-draw gene-label-permutation null",GCN2-IN-7,Stress_kinase_inhibitor,weak_null,0.1250137530293789
ZSH-2972,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb3=BB_5479381903,"bb3=BB_5479381903 mimics SMARCA ligand 1 (Chromatin remodeling) - rank-1 control match, cos 0.125","cos=0.125, p=0.000 vs 200-draw gene-label-permutation null",SMARCA ligand 1,Chromatin_remodeling,weak_null;singleton,0.1246920206824368
ZSH-2979,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb3=BB_8729740620,"bb3=BB_8729740620 mimics HTH-01-015 (HSF1 heat shock validated) - rank-1 control match, cos 0.124","cos=0.124, p=0.000 vs 200-draw gene-label-permutation null",HTH-01-015,HSF1_heat_shock_validated,weak_null;singleton,0.1239602726396346
ZSH-2991,level_control_mimicry,hypothesis_triage,C,zel039_aec7,bb2=BB_2999304335,"bb2=BB_2999304335 mimics HTH-01-015 (HSF1 heat shock validated) - rank-1 control match, cos 0.123","cos=0.123, p=0.000 vs 200-draw gene-label-permutation null",HTH-01-015,HSF1_heat_shock_validated,weak_null,0.1232979935450991
ZSH-2994,level_control_mimicry,hypothesis_triage,C,zel031_a549,bb1=BB_7622047569,"bb1=BB_7622047569 mimics GCN2-IN-7 (Stress kinase inhibitor) - rank-1 control match, cos 0.123","cos=0.123, p=0.000 vs 200-draw gene-label-permutation null",GCN2-IN-7,Stress_kinase_inhibitor,weak_null,0.123268965599914
ZSH-3004,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb1=BB_1998211288,"bb1=BB_1998211288 mimics ZM336372 (MEK RAF multikinase) - rank-1 control match, cos 0.123","cos=0.123, p=0.000 vs 200-draw gene-label-permutation null",ZM336372,MEK_RAF_multikinase,weak_null;singleton,0.1226927707762707
ZSH-3017,level_control_mimicry,hypothesis_triage,C,zel031_a549,bb0=BB_6508913989,"bb0=BB_6508913989 mimics ceritinib (ALK MET inhibitor) - rank-1 control match, cos 0.122","cos=0.122, p=0.000 vs 200-draw gene-label-permutation null",ceritinib,ALK_MET_inhibitor,weak_null,0.1218866781814855
ZSH-3019,level_control_mimicry,hypothesis_triage,C,zel031_a549,bb0=BB_4786736629,"bb0=BB_4786736629 mimics MK2-IN-1 (Stress kinase inhibitor) - rank-1 control match, cos 0.122","cos=0.122, p=0.000 vs 200-draw gene-label-permutation null",MK2-IN-1,Stress_kinase_inhibitor,weak_null,0.1218295181000039
ZSH-3030,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb4=BB_0527515463,"bb4=BB_0527515463 mimics MK2-IN-1 (Stress kinase inhibitor) - rank-1 control match, cos 0.121","cos=0.121, p=0.000 vs 200-draw gene-label-permutation null",MK2-IN-1,Stress_kinase_inhibitor,weak_null;singleton,0.1214868769594432
ZSH-3032,level_control_mimicry,hypothesis_triage,C,zel031_a549,bb0=BB_3077386016,"bb0=BB_3077386016 mimics derazantinib (FGFR inhibitor) - rank-1 control match, cos 0.121","cos=0.121, p=0.000 vs 200-draw gene-label-permutation null",derazantinib,FGFR_inhibitor,weak_null,0.1213113815045509
ZSH-3034,level_control_mimicry,hypothesis_triage,C,zel039_aec7,bb1=BB_7908408907,"bb1=BB_7908408907 mimics derazantinib (FGFR inhibitor) - rank-1 control match, cos 0.121","cos=0.121, p=0.000 vs 200-draw gene-label-permutation null",derazantinib,FGFR_inhibitor,weak_null,0.1212470342149756
ZSH-3047,level_control_mimicry,hypothesis_triage,C,zel031_a549,bb0=BB_7417942759,"bb0=BB_7417942759 mimics BGT226 (PI3K mTOR inhibitor) - rank-1 control match, cos 0.120","cos=0.120, p=0.000 vs 200-draw gene-label-permutation null",BGT226,PI3K_mTOR_inhibitor,weak_null,0.1204204907709007
ZSH-3050,level_control_mimicry,hypothesis_triage,C,zel031_a549,bb0=BB_6202735893,"bb0=BB_6202735893 mimics CP-673451 (PDGFR inhibitor) - rank-1 control match, cos 0.120","cos=0.120, p=0.000 vs 200-draw gene-label-permutation null",CP-673451,PDGFR_inhibitor,weak_null,0.1202585909507709
ZSH-3057,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb1=BB_5476827048,"bb1=BB_5476827048 mimics derazantinib (FGFR inhibitor) - rank-1 control match, cos 0.120","cos=0.120, p=0.000 vs 200-draw gene-label-permutation null",derazantinib,FGFR_inhibitor,weak_null;singleton,0.1200793714188691
ZSH-3083,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb4=BB_6747475726,"bb4=BB_6747475726 mimics sorafenib (MEK RAF multikinase) - rank-1 control match, cos 0.119","cos=0.119, p=0.000 vs 200-draw gene-label-permutation null",sorafenib,MEK_RAF_multikinase,weak_null;singleton,0.1187427852969569
ZSH-3087,level_control_mimicry,hypothesis_triage,C,zel039_aec7,bb2=BB_0405690156,"bb2=BB_0405690156 mimics STC-15 (Epigenetic writer eraser) - rank-1 control match, cos 0.119","cos=0.119, p=0.000 vs 200-draw gene-label-permutation null",STC-15,Epigenetic_writer_eraser,weak_null,0.1186592287247259
ZSH-3098,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb4=BB_0923458751,"bb4=BB_0923458751 mimics AZD-3463 (ALK MET inhibitor) - rank-1 control match, cos 0.118","cos=0.118, p=0.005 vs 200-draw gene-label-permutation null",AZD-3463,ALK_MET_inhibitor,weak_null;singleton,0.1182281875593849
ZSH-3111,level_control_mimicry,hypothesis_triage,C,zel039_aec7,bb2=BB_4770152940,"bb2=BB_4770152940 mimics KME-2780 (Unknown Other) - rank-1 control match, cos 0.117","cos=0.117, p=0.000 vs 200-draw gene-label-permutation null",KME-2780,Unknown_Other,weak_null,0.1173904752874503
ZSH-3116,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb4=BB_0527515463,"bb4=BB_0527515463 mimics HTH-01-015 (HSF1 heat shock validated) - rank-1 control match, cos 0.117","cos=0.117, p=0.000 vs 200-draw gene-label-permutation null",HTH-01-015,HSF1_heat_shock_validated,weak_null;singleton,0.1170194134816703
ZSH-3117,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb4=BB_3181956115,"bb4=BB_3181956115 mimics ZF135/MRTX-1719 (Unknown/Other) - rank-1 control match, cos 0.117","cos=0.117, p=0.000 vs 200-draw gene-label-permutation null",ZF135/MRTX-1719,Unknown/Other,weak_null;singleton,0.1169314762256232
ZSH-3123,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb3=BB_7347643908,"bb3=BB_7347643908 mimics momelotinib/CYT387 (JAK STAT inhibitor) - rank-1 control match, cos 0.117","cos=0.117, p=0.000 vs 200-draw gene-label-permutation null",momelotinib/CYT387,JAK_STAT_inhibitor,weak_null;singleton,0.1167382105316512
ZSH-3133,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb3=BB_9779482469,"bb3=BB_9779482469 mimics momelotinib/CYT387 (JAK STAT inhibitor) - rank-1 control match, cos 0.116","cos=0.116, p=0.000 vs 200-draw gene-label-permutation null",momelotinib/CYT387,JAK_STAT_inhibitor,weak_null;singleton,0.1163825093525972
ZSH-3134,level_control_mimicry,hypothesis_triage,C,zel024_hek293,bb3=BB_5345232705,"bb3=BB_5345232705 mimics sorafenib (MEK RAF multikinase) - rank-1 control match, cos 0.116","cos=0.116, p=0.000 vs 200-draw gene-label-permutation null",sorafenib,MEK_RAF_multikinase,weak_null,0.1163752309021554
ZSH-3174,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb3=BB_6580972793,"bb3=BB_6580972793 mimics BGT226 (PI3K mTOR inhibitor) - rank-1 control match, cos 0.115","cos=0.115, p=0.000 vs 200-draw gene-label-permutation null",BGT226,PI3K_mTOR_inhibitor,weak_null;singleton,0.1151731292760806
ZSH-3189,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb4=BB_4873324777,"bb4=BB_4873324777 mimics fexagratinib (FGFR inhibitor) - rank-1 control match, cos 0.115","cos=0.115, p=0.000 vs 200-draw gene-label-permutation null",fexagratinib,FGFR_inhibitor,weak_null;singleton,0.1145305314609915
ZSH-3190,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb4=BB_2989558087,"bb4=BB_2989558087 mimics XL019 (JAK STAT inhibitor) - rank-1 control match, cos 0.115","cos=0.115, p=0.000 vs 200-draw gene-label-permutation null",XL019,JAK_STAT_inhibitor,weak_null;singleton,0.1145215791169745
ZSH-3200,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb4=BB_0989365327,"bb4=BB_0989365327 mimics MSC1094308 (VCP/VPS4B AAA ATPase inhibitor) - rank-1 control match, cos 0.114","cos=0.114, p=0.000 vs 200-draw gene-label-permutation null",MSC1094308,AAA_ATPase_inhibitor,weak_null;singleton,0.1142627188703896
ZSH-3242,level_control_mimicry,hypothesis_triage,C,zel031_a549,bb0=BB_3845181006,"bb0=BB_3845181006 mimics STC-15 (Epigenetic writer eraser) - rank-1 control match, cos 0.112","cos=0.112, p=0.000 vs 200-draw gene-label-permutation null",STC-15,Epigenetic_writer_eraser,weak_null,0.1122717170678009
ZSH-3250,level_control_mimicry,hypothesis_triage,C,zel031_a549,bb0=BB_2098913133,"bb0=BB_2098913133 mimics GCN2-IN-7 (Stress kinase inhibitor) - rank-1 control match, cos 0.112","cos=0.112, p=0.000 vs 200-draw gene-label-permutation null",GCN2-IN-7,Stress_kinase_inhibitor,weak_null,0.1119147317563051
ZSH-3255,level_control_mimicry,hypothesis_triage,C,zel031_a549,bb0=BB_0337694424,"bb0=BB_0337694424 mimics STM2457 (Epigenetic writer eraser) - rank-1 control match, cos 0.112","cos=0.112, p=0.000 vs 200-draw gene-label-permutation null",STM2457,Epigenetic_writer_eraser,weak_null,0.1116272995886041
ZSH-3264,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb3=BB_3343801403,"bb3=BB_3343801403 mimics AZD-7624 (Stress kinase inhibitor) - rank-1 control match, cos 0.111","cos=0.111, p=0.000 vs 200-draw gene-label-permutation null",AZD-7624,Stress_kinase_inhibitor,weak_null;singleton,0.1110702920479473
ZSH-3292,level_control_mimicry,hypothesis_triage,C,zel039_aec7,bb1=BB_7794323333,"bb1=BB_7794323333 mimics ZF135/MRTX-1719 (Unknown/Other) - rank-1 control match, cos 0.110","cos=0.110, p=0.000 vs 200-draw gene-label-permutation null",ZF135/MRTX-1719,Unknown/Other,weak_null,0.1101538179402436
ZSH-3296,level_control_mimicry,hypothesis_triage,C,zel031_a549,bb0=BB_8221526733,"bb0=BB_8221526733 mimics BAY-293 (RAS pathway other) - rank-1 control match, cos 0.110","cos=0.110, p=0.000 vs 200-draw gene-label-permutation null",BAY-293,RAS_pathway_other,weak_null,0.1100849085769183
ZSH-3310,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb4=BB_9834567321,"bb4=BB_9834567321 mimics BGT226 (PI3K mTOR inhibitor) - rank-1 control match, cos 0.109","cos=0.109, p=0.000 vs 200-draw gene-label-permutation null",BGT226,PI3K_mTOR_inhibitor,weak_null;singleton,0.1094666701683376
ZSH-3317,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb3=BB_4697201234,"bb3=BB_4697201234 mimics N-deshydroxyethyl dasatinib (BCR ABL inhibitor) - rank-1 control match, cos 0.109","cos=0.109, p=0.000 vs 200-draw gene-label-permutation null",N-deshydroxyethyl dasatinib,BCR_ABL_inhibitor,weak_null;singleton,0.1093443595513765
ZSH-3319,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb4=BB_2876436278,"bb4=BB_2876436278 mimics N-deshydroxyethyl dasatinib (BCR ABL inhibitor) - rank-1 control match, cos 0.109","cos=0.109, p=0.005 vs 200-draw gene-label-permutation null",N-deshydroxyethyl dasatinib,BCR_ABL_inhibitor,weak_null;singleton,0.1093108972203025
ZSH-3321,level_control_mimicry,hypothesis_triage,C,zel031_a549,bb0=BB_6719949163,"bb0=BB_6719949163 mimics ZM336372 (MEK RAF multikinase) - rank-1 control match, cos 0.109","cos=0.109, p=0.000 vs 200-draw gene-label-permutation null",ZM336372,MEK_RAF_multikinase,weak_null,0.1092230426550297
ZSH-3329,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb3=BB_1283183224,"bb3=BB_1283183224 mimics veliparib (PARP inhibitor) - rank-1 control match, cos 0.109","cos=0.109, p=0.005 vs 200-draw gene-label-permutation null",veliparib,PARP_inhibitor,weak_null;singleton,0.1088837030624605
ZSH-3330,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb4=BB_1323947790,"bb4=BB_1323947790 mimics BMS-509744 (Unknown Other) - rank-1 control match, cos 0.109","cos=0.109, p=0.000 vs 200-draw gene-label-permutation null",BMS-509744,Unknown_Other,weak_null;singleton,0.1088798650810945
ZSH-3337,level_control_mimicry,hypothesis_triage,C,zel039_aec7,bb2=BB_1911924834,"bb2=BB_1911924834 mimics BGT226 (PI3K mTOR inhibitor) - rank-1 control match, cos 0.109","cos=0.109, p=0.000 vs 200-draw gene-label-permutation null",BGT226,PI3K_mTOR_inhibitor,weak_null,0.1086832701759412
ZSH-3364,level_control_mimicry,hypothesis_triage,C,zel031_a549,bb0=BB_3453212350,"bb0=BB_3453212350 mimics ZM336372 (MEK RAF multikinase) - rank-1 control match, cos 0.108","cos=0.108, p=0.005 vs 200-draw gene-label-permutation null",ZM336372,MEK_RAF_multikinase,weak_null,0.107602386282705
ZSH-3368,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb3=BB_8660821346,"bb3=BB_8660821346 mimics MSC1094308 (VCP/VPS4B AAA ATPase inhibitor) - rank-1 control match, cos 0.107","cos=0.107, p=0.000 vs 200-draw gene-label-permutation null",MSC1094308,AAA_ATPase_inhibitor,weak_null;singleton,0.1074454016940977
ZSH-3376,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb3=BB_2660463725,"bb3=BB_2660463725 mimics SMARCA ligand 1 (Chromatin remodeling) - rank-1 control match, cos 0.107","cos=0.107, p=0.000 vs 200-draw gene-label-permutation null",SMARCA ligand 1,Chromatin_remodeling,weak_null;singleton,0.1070237841184677
ZSH-3406,level_control_mimicry,hypothesis_triage,C,zel031_a549,bb1=BB_7882633117,"bb1=BB_7882633117 mimics sorafenib (MEK RAF multikinase) - rank-1 control match, cos 0.106","cos=0.106, p=0.000 vs 200-draw gene-label-permutation null",sorafenib,MEK_RAF_multikinase,weak_null,0.1056901608870134
ZSH-3426,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb4=BB_2989558087,"bb4=BB_2989558087 mimics IRAK inhibitor 1 (Stress kinase inhibitor) - rank-1 control match, cos 0.105","cos=0.105, p=0.000 vs 200-draw gene-label-permutation null",IRAK inhibitor 1,Stress_kinase_inhibitor,weak_null;singleton,0.1048310061888563
ZSH-3442,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb3=BB_3744874621,"bb3=BB_3744874621 mimics MK2-IN-1 (Stress kinase inhibitor) - rank-1 control match, cos 0.104","cos=0.104, p=0.000 vs 200-draw gene-label-permutation null",MK2-IN-1,Stress_kinase_inhibitor,weak_null;singleton,0.1042138299529422
