context,bb_pair_id,n_members,within_phenotype_coherence,within_candidate_chemical_coherence,ring1_phenotype_correlation,ring2_phenotype_correlation,ring3_phenotype_correlation,falloff,null_falloff_mean,null_falloff_sd,falloff_null_percentile
zel024_hek293,bb1=BB_6601289516 & bb3=BB_0896893626,24,0.848537802696228,0.9849986433982848,0.6910427808761597,0.6747099161148071,0.5207783579826355,0.1574950218200683,-0.1320427819443284,0.1887767895498483,0.95
zel024_hek293,bb1=BB_4347926671 & bb3=BB_9760256516,24,0.8853427171707153,0.9352998733520508,-0.0901938751339912,0.2829587459564209,0.3271997570991516,0.9755365923047066,-0.1674603501333331,0.1954239378711711,1.0
zel024_hek293,bb1=BB_4347926671 & bb3=BB_9052671522,24,0.7682279348373413,0.9344160556793212,0.3886111974716186,0.4233081936836242,0.3978763222694397,0.3796167373657226,-0.1074210033549752,0.2095700192749509,0.99
zel024_hek293,bb1=BB_4347926671 & bb3=BB_8380388218,24,0.8891613483428955,0.9653099179267884,0.679914116859436,0.5985112190246582,0.4904477000236511,0.2092472314834594,-0.112460331490729,0.186128371516096,0.97
zel024_hek293,bb1=BB_4347926671 & bb3=BB_2459734371,24,0.8696808218955994,0.9612289667129515,0.6558009386062622,0.6529053449630737,0.4879752695560455,0.2138798832893371,-0.1569168703311152,0.1885296723884073,0.99
zel024_hek293,bb1=BB_4347926671 & bb3=BB_2672352977,24,0.869625449180603,0.9364864230155944,0.7111207842826843,0.4211286902427673,0.3735463321208954,0.1585046648979187,-0.1110530608006229,0.1909729292409401,0.96
zel024_hek293,bb1=BB_4347926671 & bb3=BB_4464134601,24,0.9034146070480348,0.9395985007286072,0.6819286942481995,0.3426608145236969,0.4575066566467285,0.2214859127998352,-0.160318190777325,0.173554109448398,0.99
zel024_hek293,bb1=BB_4347926671 & bb3=BB_3866639127,24,0.8892854452133179,0.9572548270225524,0.6296756267547607,0.4333568513393402,0.2595177888870239,0.2596098184585571,-0.1667537220404483,0.2008373696249502,0.99
zel024_hek293,bb1=BB_4347926671 & bb3=BB_6860382851,24,0.8820623755455017,0.9420228004455566,0.67176353931427,0.4323396682739258,0.2184591889381408,0.2102988362312317,-0.1503689698904054,0.1944195280208482,0.98
zel024_hek293,bb1=BB_4347926671 & bb3=BB_4111522701,24,0.9050203561782836,0.9585123658180236,0.6135026812553406,0.4331450760364532,0.5348497629165649,0.2915176749229431,-0.1715769006279879,0.2127570485252008,0.99
zel024_hek293,bb0=BB_0078506578 & bb1=BB_4347926671,165,0.4821568131446838,0.8834301233291626,0.3381722271442413,0.3472160696983337,0.3796786367893219,0.1439845860004425,-0.0297168952496576,0.15756099337387,0.85
zel024_hek293,bb1=BB_6474669253 & bb3=BB_0896893626,24,0.7166460752487183,0.98739892244339,0.4795275628566742,0.3577771484851837,0.4114129245281219,0.237118512392044,-0.1238647358931484,0.1995101143074941,0.96
zel024_hek293,bb0=BB_7258043180 & bb3=BB_0896893626,14,0.4960309863090515,0.9644582271575928,0.3694194555282593,0.3066475689411163,0.1755701899528503,0.1266115307807922,-0.1426530358800664,0.2130455591092933,0.92
zel024_hek293,bb1=BB_4347926671 & bb3=BB_1619714190,24,0.9016120433807372,0.9408015608787536,0.5522682070732117,0.4423069059848785,0.3941814303398132,0.3493438363075256,-0.1873757817519072,0.2016992518703004,0.99
