train_size,replicate,arm,shuffle_index,sample_seed,permutation_seed,test_wells,strata,rna_coordinate,pearson,r2
3000,2,within_control_batch_shuffle,4,20560917,21560921.0,2287,70,D29,-0.018829373563611623,-0.06962345613241427
3000,2,within_control_batch_shuffle,4,20560917,21560921.0,2287,70,D30,0.002763168380991854,-0.06315682609385798
3000,2,within_control_batch_shuffle,4,20560917,21560921.0,2287,70,D31,0.00554913974099202,-0.06068925157202165
8000,0,exact_pair,-1,21060915,,2287,70,D00,0.08069491598059628,-0.013845026131016791
8000,0,exact_pair,-1,21060915,,2287,70,D01,0.05845929427300882,-0.025096293059158503
8000,0,exact_pair,-1,21060915,,2287,70,D02,0.12190178229907775,-0.007498154029111248
8000,0,exact_pair,-1,21060915,,2287,70,D03,0.11638172688535643,-0.0016013507977155061
8000,0,exact_pair,-1,21060915,,2287,70,D04,0.06591658378733832,-0.0208894165180451
8000,0,exact_pair,-1,21060915,,2287,70,D05,0.31745482014285664,0.09297573227508804
8000,0,exact_pair,-1,21060915,,2287,70,D06,0.09431772784255692,-0.00342372040593375
8000,0,exact_pair,-1,21060915,,2287,70,D07,0.09470837404412272,-0.015947548574169135
8000,0,exact_pair,-1,21060915,,2287,70,D08,0.09575318044392636,-0.020596542602197898
8000,0,exact_pair,-1,21060915,,2287,70,D09,0.06805922726549618,-0.015413290978219418
8000,0,exact_pair,-1,21060915,,2287,70,D10,0.10163168242508758,-0.013910340190158355
8000,0,exact_pair,-1,21060915,,2287,70,D11,0.076029044171031,-0.012881287053227553
8000,0,exact_pair,-1,21060915,,2287,70,D12,0.06355730456485421,-0.015289150234611748
8000,0,exact_pair,-1,21060915,,2287,70,D13,0.14088178933784568,0.006681821076574668
8000,0,exact_pair,-1,21060915,,2287,70,D14,0.0539134129558753,-0.02033300791480297
8000,0,exact_pair,-1,21060915,,2287,70,D15,0.10233642467162213,-0.005603142597700561
8000,0,exact_pair,-1,21060915,,2287,70,D16,0.04115698154443652,-0.029339241286234774
8000,0,exact_pair,-1,21060915,,2287,70,D17,0.11453813586705591,0.0031267151205777166
8000,0,exact_pair,-1,21060915,,2287,70,D18,0.18576021864566525,0.02021188414984232
8000,0,exact_pair,-1,21060915,,2287,70,D19,0.08583016972033025,-0.007533528305829318
8000,0,exact_pair,-1,21060915,,2287,70,D20,0.03489527320620854,-0.03214124666564211
8000,0,exact_pair,-1,21060915,,2287,70,D21,0.2486045534011265,0.05359815133650281
8000,0,exact_pair,-1,21060915,,2287,70,D22,0.20163377654702985,0.03181617965609873
8000,0,exact_pair,-1,21060915,,2287,70,D23,0.21597254470839153,0.03936671498108879
8000,0,exact_pair,-1,21060915,,2287,70,D24,0.2209127399440831,0.0351920264212916
8000,0,exact_pair,-1,21060915,,2287,70,D25,0.27293377026418414,0.06797481652152293
8000,0,exact_pair,-1,21060915,,2287,70,D26,0.06035998911220871,-0.01764140329704733
8000,0,exact_pair,-1,21060915,,2287,70,D27,0.05824344795105664,-0.022539371587785517
8000,0,exact_pair,-1,21060915,,2287,70,D28,0.08326373378446712,-0.009090035789885098
8000,0,exact_pair,-1,21060915,,2287,70,D29,0.15659669828599102,0.007945454607366509
8000,0,exact_pair,-1,21060915,,2287,70,D30,0.15129560041778456,0.0010191745171650446
8000,0,exact_pair,-1,21060915,,2287,70,D31,0.17982709857722526,0.02238364914373725
8000,0,within_control_batch_shuffle,0,21060915,22060915.0,2287,70,D00,-0.012223055967354774,-0.030776609301172764
8000,0,within_control_batch_shuffle,0,21060915,22060915.0,2287,70,D01,0.014246448040534604,-0.02102232265757986
8000,0,within_control_batch_shuffle,0,21060915,22060915.0,2287,70,D02,0.021914004432603964,-0.02804984955858103
8000,0,within_control_batch_shuffle,0,21060915,22060915.0,2287,70,D03,0.009371848878210067,-0.02394893841796608
8000,0,within_control_batch_shuffle,0,21060915,22060915.0,2287,70,D04,-0.02849639430663052,-0.04226503787077451
8000,0,within_control_batch_shuffle,0,21060915,22060915.0,2287,70,D05,-0.039518711774529036,-0.0360252090798987
8000,0,within_control_batch_shuffle,0,21060915,22060915.0,2287,70,D06,-0.001064985402075557,-0.02965421824962866
8000,0,within_control_batch_shuffle,0,21060915,22060915.0,2287,70,D07,0.005311849570377541,-0.033540822450788044
8000,0,within_control_batch_shuffle,0,21060915,22060915.0,2287,70,D08,0.0005387845778176435,-0.032489576399589826
8000,0,within_control_batch_shuffle,0,21060915,22060915.0,2287,70,D09,0.02037480927182143,-0.02574387371829867
8000,0,within_control_batch_shuffle,0,21060915,22060915.0,2287,70,D10,-0.004530325934436776,-0.03465593173276882
8000,0,within_control_batch_shuffle,0,21060915,22060915.0,2287,70,D11,0.06175189237724195,-0.008000007591126401
8000,0,within_control_batch_shuffle,0,21060915,22060915.0,2287,70,D12,0.002986477762196025,-0.02557825798484714
8000,0,within_control_batch_shuffle,0,21060915,22060915.0,2287,70,D13,0.03205691250268813,-0.02108607325338907
8000,0,within_control_batch_shuffle,0,21060915,22060915.0,2287,70,D14,-0.017215579731143075,-0.036064801319556805
8000,0,within_control_batch_shuffle,0,21060915,22060915.0,2287,70,D15,0.019260472303366034,-0.02195936322214509
8000,0,within_control_batch_shuffle,0,21060915,22060915.0,2287,70,D16,0.009611781808240539,-0.027970256792555048
8000,0,within_control_batch_shuffle,0,21060915,22060915.0,2287,70,D17,-0.0033023884746041956,-0.02590056860227863
8000,0,within_control_batch_shuffle,0,21060915,22060915.0,2287,70,D18,-0.020133351008448156,-0.03843924027919443
8000,0,within_control_batch_shuffle,0,21060915,22060915.0,2287,70,D19,0.03077583615976114,-0.017458188612988534
8000,0,within_control_batch_shuffle,0,21060915,22060915.0,2287,70,D20,0.026889803644441043,-0.02624489017945253
8000,0,within_control_batch_shuffle,0,21060915,22060915.0,2287,70,D21,-0.07113202416468299,-0.055472057926461815
8000,0,within_control_batch_shuffle,0,21060915,22060915.0,2287,70,D22,-0.011826001365092705,-0.03575189287581004
8000,0,within_control_batch_shuffle,0,21060915,22060915.0,2287,70,D23,0.013263265253455472,-0.030008031163857085
8000,0,within_control_batch_shuffle,0,21060915,22060915.0,2287,70,D24,-0.015853400009660793,-0.035821297577321776
8000,0,within_control_batch_shuffle,0,21060915,22060915.0,2287,70,D25,-0.006591328588089254,-0.034278401804144654
8000,0,within_control_batch_shuffle,0,21060915,22060915.0,2287,70,D26,0.01660403948900682,-0.02374678411709019
8000,0,within_control_batch_shuffle,0,21060915,22060915.0,2287,70,D27,0.04223148763403022,-0.020721581513983844
8000,0,within_control_batch_shuffle,0,21060915,22060915.0,2287,70,D28,0.018712204027043336,-0.024299448155268744
8000,0,within_control_batch_shuffle,0,21060915,22060915.0,2287,70,D29,-0.028087585655700485,-0.050934286312606325
8000,0,within_control_batch_shuffle,0,21060915,22060915.0,2287,70,D30,0.01360731047304216,-0.03977646579179073
8000,0,within_control_batch_shuffle,0,21060915,22060915.0,2287,70,D31,-0.0165074838095749,-0.030253159990651035
8000,0,within_control_batch_shuffle,1,21060915,22060916.0,2287,70,D00,0.016234114697630357,-0.023794521918558686
8000,0,within_control_batch_shuffle,1,21060915,22060916.0,2287,70,D01,0.005622391462941815,-0.02904645319208199
8000,0,within_control_batch_shuffle,1,21060915,22060916.0,2287,70,D02,0.007622264505683354,-0.035961462269549216
8000,0,within_control_batch_shuffle,1,21060915,22060916.0,2287,70,D03,0.018384429526887472,-0.02650560830266424
8000,0,within_control_batch_shuffle,1,21060915,22060916.0,2287,70,D04,-0.012287844753490876,-0.03675665337989842
8000,0,within_control_batch_shuffle,1,21060915,22060916.0,2287,70,D05,0.02882890342727936,-0.025005653596053667
8000,0,within_control_batch_shuffle,1,21060915,22060916.0,2287,70,D06,-0.03912159146793653,-0.053342563528197884
8000,0,within_control_batch_shuffle,1,21060915,22060916.0,2287,70,D07,-0.03672285773344425,-0.051308059648400794
8000,0,within_control_batch_shuffle,1,21060915,22060916.0,2287,70,D08,-0.004919253714519295,-0.03042706934333661
8000,0,within_control_batch_shuffle,1,21060915,22060916.0,2287,70,D09,0.003985936283291713,-0.029923027109589162
8000,0,within_control_batch_shuffle,1,21060915,22060916.0,2287,70,D10,-0.03678823344762353,-0.04689119922758156
8000,0,within_control_batch_shuffle,1,21060915,22060916.0,2287,70,D11,-0.04038646827882687,-0.05275845818260638
8000,0,within_control_batch_shuffle,1,21060915,22060916.0,2287,70,D12,-0.0099637900658217,-0.029937412222855952
8000,0,within_control_batch_shuffle,1,21060915,22060916.0,2287,70,D13,0.020228946841145904,-0.02523206462079397
8000,0,within_control_batch_shuffle,1,21060915,22060916.0,2287,70,D14,-0.03464590812431048,-0.03929918858729775
8000,0,within_control_batch_shuffle,1,21060915,22060916.0,2287,70,D15,-0.035666566728447265,-0.048945161613907606
8000,0,within_control_batch_shuffle,1,21060915,22060916.0,2287,70,D16,0.002832853522646115,-0.03009686438390813
8000,0,within_control_batch_shuffle,1,21060915,22060916.0,2287,70,D17,0.029283572720695986,-0.02203321929426605
8000,0,within_control_batch_shuffle,1,21060915,22060916.0,2287,70,D18,0.03356354632412132,-0.024069785099532837
8000,0,within_control_batch_shuffle,1,21060915,22060916.0,2287,70,D19,-0.03159368880336615,-0.03882172834039688
8000,0,within_control_batch_shuffle,1,21060915,22060916.0,2287,70,D20,-0.007680642066293327,-0.03966400995459374
8000,0,within_control_batch_shuffle,1,21060915,22060916.0,2287,70,D21,0.04301632186797429,-0.013976331377999918
8000,0,within_control_batch_shuffle,1,21060915,22060916.0,2287,70,D22,-0.006555314913546349,-0.031521743227831855
8000,0,within_control_batch_shuffle,1,21060915,22060916.0,2287,70,D23,0.020541472704375036,-0.02982212042826249
8000,0,within_control_batch_shuffle,1,21060915,22060916.0,2287,70,D24,0.030312568132467188,-0.02248775958101401
8000,0,within_control_batch_shuffle,1,21060915,22060916.0,2287,70,D25,-0.02863624431359067,-0.03728307632353656
8000,0,within_control_batch_shuffle,1,21060915,22060916.0,2287,70,D26,-0.017079864052947143,-0.03878612200117382
8000,0,within_control_batch_shuffle,1,21060915,22060916.0,2287,70,D27,0.014067993508075504,-0.02442781252898696
8000,0,within_control_batch_shuffle,1,21060915,22060916.0,2287,70,D28,-0.03035353405521512,-0.041226008327432284
8000,0,within_control_batch_shuffle,1,21060915,22060916.0,2287,70,D29,-0.005726897005133931,-0.03385312617043468
8000,0,within_control_batch_shuffle,1,21060915,22060916.0,2287,70,D30,-0.03168890034724764,-0.04973851846969746
8000,0,within_control_batch_shuffle,1,21060915,22060916.0,2287,70,D31,-0.017866422558417427,-0.037658041483850546
8000,0,within_control_batch_shuffle,2,21060915,22060917.0,2287,70,D00,-0.033464382679037466,-0.0448829572320395
8000,0,within_control_batch_shuffle,2,21060915,22060917.0,2287,70,D01,-0.011298683566228674,-0.03449085678792252
8000,0,within_control_batch_shuffle,2,21060915,22060917.0,2287,70,D02,0.04336084975153406,-0.018172868595170533
8000,0,within_control_batch_shuffle,2,21060915,22060917.0,2287,70,D03,0.03752172764655936,-0.021388351629954894
8000,0,within_control_batch_shuffle,2,21060915,22060917.0,2287,70,D04,-0.004634500545194584,-0.03456181688595561
8000,0,within_control_batch_shuffle,2,21060915,22060917.0,2287,70,D05,-0.04493613183620324,-0.04164204684510908
8000,0,within_control_batch_shuffle,2,21060915,22060917.0,2287,70,D06,-0.014711832672954638,-0.029360322326976274
8000,0,within_control_batch_shuffle,2,21060915,22060917.0,2287,70,D07,0.007963290093201517,-0.03223842223810003
8000,0,within_control_batch_shuffle,2,21060915,22060917.0,2287,70,D08,0.021029287573974407,-0.026192243743501153
8000,0,within_control_batch_shuffle,2,21060915,22060917.0,2287,70,D09,-0.0021880443975412465,-0.03706418771134756
8000,0,within_control_batch_shuffle,2,21060915,22060917.0,2287,70,D10,-0.003530553654395444,-0.03600405187766742
8000,0,within_control_batch_shuffle,2,21060915,22060917.0,2287,70,D11,-0.026410500191978235,-0.04440262190444466
8000,0,within_control_batch_shuffle,2,21060915,22060917.0,2287,70,D12,-0.019073429351569287,-0.03686760307654158
8000,0,within_control_batch_shuffle,2,21060915,22060917.0,2287,70,D13,-0.04943740597896317,-0.043254992827649996
8000,0,within_control_batch_shuffle,2,21060915,22060917.0,2287,70,D14,-0.014935708261942482,-0.03487393021230156
8000,0,within_control_batch_shuffle,2,21060915,22060917.0,2287,70,D15,0.006281299634895531,-0.030701998393958263
8000,0,within_control_batch_shuffle,2,21060915,22060917.0,2287,70,D16,-0.017733783799781674,-0.03817563815736413
8000,0,within_control_batch_shuffle,2,21060915,22060917.0,2287,70,D17,-0.046355423032194656,-0.04158053674933648
8000,0,within_control_batch_shuffle,2,21060915,22060917.0,2287,70,D18,0.03402874734622648,-0.02068877504868838
8000,0,within_control_batch_shuffle,2,21060915,22060917.0,2287,70,D19,0.01668698196109302,-0.019151707431604992
8000,0,within_control_batch_shuffle,2,21060915,22060917.0,2287,70,D20,0.011924384033754178,-0.029961716641217384
8000,0,within_control_batch_shuffle,2,21060915,22060917.0,2287,70,D21,-0.00917481114972323,-0.032610017785454026
8000,0,within_control_batch_shuffle,2,21060915,22060917.0,2287,70,D22,0.03044413985390703,-0.020412545334610233
8000,0,within_control_batch_shuffle,2,21060915,22060917.0,2287,70,D23,-0.0036587259629539274,-0.0321674503003877
8000,0,within_control_batch_shuffle,2,21060915,22060917.0,2287,70,D24,0.025442669361462642,-0.020461381670348944
8000,0,within_control_batch_shuffle,2,21060915,22060917.0,2287,70,D25,0.006663617098354392,-0.02886121626836502
8000,0,within_control_batch_shuffle,2,21060915,22060917.0,2287,70,D26,0.0019595588976997667,-0.035223480612360136
8000,0,within_control_batch_shuffle,2,21060915,22060917.0,2287,70,D27,-0.028575520840288433,-0.032813965343432505
8000,0,within_control_batch_shuffle,2,21060915,22060917.0,2287,70,D28,0.05399587745816856,-0.011561074281934536
8000,0,within_control_batch_shuffle,2,21060915,22060917.0,2287,70,D29,0.04936440375750935,-0.02035258202883039
8000,0,within_control_batch_shuffle,2,21060915,22060917.0,2287,70,D30,-0.03238428477794249,-0.04905944760745795
8000,0,within_control_batch_shuffle,2,21060915,22060917.0,2287,70,D31,0.004436705356263996,-0.028417340378877
8000,0,within_control_batch_shuffle,3,21060915,22060918.0,2287,70,D00,0.002604416562299073,-0.03039831631514911
8000,0,within_control_batch_shuffle,3,21060915,22060918.0,2287,70,D01,0.03047641182580444,-0.01971461916261852
8000,0,within_control_batch_shuffle,3,21060915,22060918.0,2287,70,D02,0.07160787718508042,-0.007896163142532941
8000,0,within_control_batch_shuffle,3,21060915,22060918.0,2287,70,D03,0.011618997193455868,-0.02587703539358044
8000,0,within_control_batch_shuffle,3,21060915,22060918.0,2287,70,D04,-0.0024110424575023346,-0.026579210552382326
8000,0,within_control_batch_shuffle,3,21060915,22060918.0,2287,70,D05,-0.0022720728402110435,-0.025423707519771632
8000,0,within_control_batch_shuffle,3,21060915,22060918.0,2287,70,D06,-0.019879180048941625,-0.037614924594380206
8000,0,within_control_batch_shuffle,3,21060915,22060918.0,2287,70,D07,-0.013362363483956105,-0.0401974634319302
8000,0,within_control_batch_shuffle,3,21060915,22060918.0,2287,70,D08,-0.016350472923055987,-0.03536450676084546
8000,0,within_control_batch_shuffle,3,21060915,22060918.0,2287,70,D09,0.035297406950564304,-0.016351100684439013
8000,0,within_control_batch_shuffle,3,21060915,22060918.0,2287,70,D10,0.02667189071162799,-0.02036205015178627
8000,0,within_control_batch_shuffle,3,21060915,22060918.0,2287,70,D11,0.02863275617697966,-0.01878205201628269
8000,0,within_control_batch_shuffle,3,21060915,22060918.0,2287,70,D12,-0.029333573342266505,-0.03864783520792425
8000,0,within_control_batch_shuffle,3,21060915,22060918.0,2287,70,D13,0.007148301019511915,-0.025857418236566954
8000,0,within_control_batch_shuffle,3,21060915,22060918.0,2287,70,D14,0.01889128377330831,-0.022215219291005672
8000,0,within_control_batch_shuffle,3,21060915,22060918.0,2287,70,D15,0.07164176450493966,-0.006457150330899886
8000,0,within_control_batch_shuffle,3,21060915,22060918.0,2287,70,D16,0.02482741379720686,-0.022586154282282722
8000,0,within_control_batch_shuffle,3,21060915,22060918.0,2287,70,D17,0.004233839373110349,-0.03163617560403176
8000,0,within_control_batch_shuffle,3,21060915,22060918.0,2287,70,D18,-0.031896691142203094,-0.03891021144770046
8000,0,within_control_batch_shuffle,3,21060915,22060918.0,2287,70,D19,0.02299583006828886,-0.022376534697205575
8000,0,within_control_batch_shuffle,3,21060915,22060918.0,2287,70,D20,-0.0062216527356665895,-0.03144863564451761
8000,0,within_control_batch_shuffle,3,21060915,22060918.0,2287,70,D21,0.005819872006902052,-0.02741315689455881
8000,0,within_control_batch_shuffle,3,21060915,22060918.0,2287,70,D22,0.014619214256894832,-0.030878084899153446
8000,0,within_control_batch_shuffle,3,21060915,22060918.0,2287,70,D23,0.03925498225723203,-0.01759713929916784
8000,0,within_control_batch_shuffle,3,21060915,22060918.0,2287,70,D24,-0.0024058549048742526,-0.02999732875422967
8000,0,within_control_batch_shuffle,3,21060915,22060918.0,2287,70,D25,0.021776864382168738,-0.019430292604774246
8000,0,within_control_batch_shuffle,3,21060915,22060918.0,2287,70,D26,0.04265102565608628,-0.01472539843842835
8000,0,within_control_batch_shuffle,3,21060915,22060918.0,2287,70,D27,-0.01706141658498763,-0.03545348888556488
8000,0,within_control_batch_shuffle,3,21060915,22060918.0,2287,70,D28,-0.007756608786534191,-0.032153048792118
8000,0,within_control_batch_shuffle,3,21060915,22060918.0,2287,70,D29,0.033318120387356244,-0.020464171927148334
8000,0,within_control_batch_shuffle,3,21060915,22060918.0,2287,70,D30,-0.019566382057732798,-0.04511479238214511
8000,0,within_control_batch_shuffle,3,21060915,22060918.0,2287,70,D31,0.010073264925103353,-0.026796829261051203
8000,0,within_control_batch_shuffle,4,21060915,22060919.0,2287,70,D00,-0.03201227458020734,-0.03926910869765643
8000,0,within_control_batch_shuffle,4,21060915,22060919.0,2287,70,D01,0.041268234351650654,-0.013653622448204894
8000,0,within_control_batch_shuffle,4,21060915,22060919.0,2287,70,D02,-0.024016899934061562,-0.04176463846614831
8000,0,within_control_batch_shuffle,4,21060915,22060919.0,2287,70,D03,0.024741876983643236,-0.01668473618658206
8000,0,within_control_batch_shuffle,4,21060915,22060919.0,2287,70,D04,-0.01453133790551057,-0.02622152488940155
8000,0,within_control_batch_shuffle,4,21060915,22060919.0,2287,70,D05,-0.04877022571953027,-0.05281193460094458
8000,0,within_control_batch_shuffle,4,21060915,22060919.0,2287,70,D06,-0.03925833265606766,-0.043133765214407704
8000,0,within_control_batch_shuffle,4,21060915,22060919.0,2287,70,D07,-0.0070565187354011795,-0.034763333577298994
8000,0,within_control_batch_shuffle,4,21060915,22060919.0,2287,70,D08,0.006840896779319695,-0.02775087418464417
8000,0,within_control_batch_shuffle,4,21060915,22060919.0,2287,70,D09,0.0077753540823935425,-0.029897686864634787
8000,0,within_control_batch_shuffle,4,21060915,22060919.0,2287,70,D10,-0.041228864845836224,-0.054883086662752545
8000,0,within_control_batch_shuffle,4,21060915,22060919.0,2287,70,D11,-0.008264906508259702,-0.03215944968882023
8000,0,within_control_batch_shuffle,4,21060915,22060919.0,2287,70,D12,0.010825117779855276,-0.02493467569084218
8000,0,within_control_batch_shuffle,4,21060915,22060919.0,2287,70,D13,0.00755627682212914,-0.024638109226933658
8000,0,within_control_batch_shuffle,4,21060915,22060919.0,2287,70,D14,-0.00987452444977165,-0.0298889093939243
8000,0,within_control_batch_shuffle,4,21060915,22060919.0,2287,70,D15,-0.05428080720840937,-0.0465604275289635
8000,0,within_control_batch_shuffle,4,21060915,22060919.0,2287,70,D16,0.005330984053272272,-0.02524587900090358
8000,0,within_control_batch_shuffle,4,21060915,22060919.0,2287,70,D17,0.005660301523255417,-0.024121944813966234
8000,0,within_control_batch_shuffle,4,21060915,22060919.0,2287,70,D18,0.020956758896141587,-0.025463954831792757
8000,0,within_control_batch_shuffle,4,21060915,22060919.0,2287,70,D19,-0.013730306263213723,-0.04011617641346765
8000,0,within_control_batch_shuffle,4,21060915,22060919.0,2287,70,D20,-0.023629926467657686,-0.03350412022911664
8000,0,within_control_batch_shuffle,4,21060915,22060919.0,2287,70,D21,0.013324386432653232,-0.020731907104367675
8000,0,within_control_batch_shuffle,4,21060915,22060919.0,2287,70,D22,0.007463020430236862,-0.030086349450708205
8000,0,within_control_batch_shuffle,4,21060915,22060919.0,2287,70,D23,-0.028248181910500818,-0.03989642077140787
8000,0,within_control_batch_shuffle,4,21060915,22060919.0,2287,70,D24,0.023224040124485874,-0.024427993599827946
8000,0,within_control_batch_shuffle,4,21060915,22060919.0,2287,70,D25,0.021909071325871828,-0.021269455807475968
8000,0,within_control_batch_shuffle,4,21060915,22060919.0,2287,70,D26,-0.02254639241124006,-0.03965836117225141
8000,0,within_control_batch_shuffle,4,21060915,22060919.0,2287,70,D27,0.008030342206729033,-0.03016583032785558
8000,0,within_control_batch_shuffle,4,21060915,22060919.0,2287,70,D28,-0.012546380135347892,-0.037354372311214634
8000,0,within_control_batch_shuffle,4,21060915,22060919.0,2287,70,D29,-0.004210218387622947,-0.03117829901011482
8000,0,within_control_batch_shuffle,4,21060915,22060919.0,2287,70,D30,0.019614041635759513,-0.028886228769064326
8000,0,within_control_batch_shuffle,4,21060915,22060919.0,2287,70,D31,-0.010610325881884472,-0.034519168178999804
8000,1,exact_pair,-1,21060916,,2287,70,D00,0.0838683915397969,-0.00932654645873443
8000,1,exact_pair,-1,21060916,,2287,70,D01,0.06576313259881365,-0.023374867473886285
8000,1,exact_pair,-1,21060916,,2287,70,D02,0.12113471279043474,-0.0061948030602365645
8000,1,exact_pair,-1,21060916,,2287,70,D03,0.11453373766090415,-0.0029941411221012793
8000,1,exact_pair,-1,21060916,,2287,70,D04,0.07159112531091959,-0.016140277440775286
8000,1,exact_pair,-1,21060916,,2287,70,D05,0.314437256917393,0.09261683387507647
8000,1,exact_pair,-1,21060916,,2287,70,D06,0.08729200776371893,-0.005795892595146679
8000,1,exact_pair,-1,21060916,,2287,70,D07,0.09912016437099735,-0.01514674308574615
8000,1,exact_pair,-1,21060916,,2287,70,D08,0.10591044295292343,-0.017494046569905386
8000,1,exact_pair,-1,21060916,,2287,70,D09,0.05830075329013898,-0.019600717958167868
8000,1,exact_pair,-1,21060916,,2287,70,D10,0.09144328936442613,-0.01967432815281378
8000,1,exact_pair,-1,21060916,,2287,70,D11,0.07062466875840183,-0.016181424514690734
8000,1,exact_pair,-1,21060916,,2287,70,D12,0.06997461779153254,-0.011344333087512037
8000,1,exact_pair,-1,21060916,,2287,70,D13,0.14210118479689435,0.006615017481532703
8000,1,exact_pair,-1,21060916,,2287,70,D14,0.047509618094304845,-0.02268416329968459
8000,1,exact_pair,-1,21060916,,2287,70,D15,0.08789445917281964,-0.010366399988025465
8000,1,exact_pair,-1,21060916,,2287,70,D16,0.04869811148413218,-0.026084267482610723
8000,1,exact_pair,-1,21060916,,2287,70,D17,0.11833405142706149,0.005954740120899249
8000,1,exact_pair,-1,21060916,,2287,70,D18,0.1798951692724445,0.016153938186220462
8000,1,exact_pair,-1,21060916,,2287,70,D19,0.08801169421445014,-0.00833528475061196
8000,1,exact_pair,-1,21060916,,2287,70,D20,0.04588104887860267,-0.031213446447132087
8000,1,exact_pair,-1,21060916,,2287,70,D21,0.24801010381328237,0.05473678423695394
8000,1,exact_pair,-1,21060916,,2287,70,D22,0.20181522508060407,0.03392712620040994
8000,1,exact_pair,-1,21060916,,2287,70,D23,0.20491008488113985,0.03211911632346198
8000,1,exact_pair,-1,21060916,,2287,70,D24,0.2113022464558311,0.030736216500833913
8000,1,exact_pair,-1,21060916,,2287,70,D25,0.26799025539872035,0.06453076272108194
8000,1,exact_pair,-1,21060916,,2287,70,D26,0.05356668906748324,-0.016650396331371553
8000,1,exact_pair,-1,21060916,,2287,70,D27,0.07899362933919395,-0.012670306577378554
8000,1,exact_pair,-1,21060916,,2287,70,D28,0.09649502856802385,-0.00341952563984127
8000,1,exact_pair,-1,21060916,,2287,70,D29,0.16117745519625828,0.012978103083172154
8000,1,exact_pair,-1,21060916,,2287,70,D30,0.16046292648377727,0.006623999760055788
8000,1,exact_pair,-1,21060916,,2287,70,D31,0.18094091573040894,0.024761995821450555
8000,1,within_control_batch_shuffle,0,21060916,22060916.0,2287,70,D00,-0.002198801545985058,-0.0302783947842733
8000,1,within_control_batch_shuffle,0,21060916,22060916.0,2287,70,D01,0.02242236079024328,-0.02168803952460263
8000,1,within_control_batch_shuffle,0,21060916,22060916.0,2287,70,D02,-0.027256910451583204,-0.04964319933162309
8000,1,within_control_batch_shuffle,0,21060916,22060916.0,2287,70,D03,0.024740133264613766,-0.02321868353743506
8000,1,within_control_batch_shuffle,0,21060916,22060916.0,2287,70,D04,0.023991659221260397,-0.02291654344743521
8000,1,within_control_batch_shuffle,0,21060916,22060916.0,2287,70,D05,-0.018788231033805614,-0.03533907807103387
8000,1,within_control_batch_shuffle,0,21060916,22060916.0,2287,70,D06,-0.0019100453384546519,-0.030547689679115253
8000,1,within_control_batch_shuffle,0,21060916,22060916.0,2287,70,D07,0.017632002825633243,-0.030719458371146757
8000,1,within_control_batch_shuffle,0,21060916,22060916.0,2287,70,D08,0.00936408527998961,-0.028692207026323135
8000,1,within_control_batch_shuffle,0,21060916,22060916.0,2287,70,D09,0.006647305367067593,-0.025051128384238286
8000,1,within_control_batch_shuffle,0,21060916,22060916.0,2287,70,D10,0.015316986229150863,-0.029418924891179588
8000,1,within_control_batch_shuffle,0,21060916,22060916.0,2287,70,D11,-0.019847433942324817,-0.040264715449921384
8000,1,within_control_batch_shuffle,0,21060916,22060916.0,2287,70,D12,0.011546891838278913,-0.024187853655467606
8000,1,within_control_batch_shuffle,0,21060916,22060916.0,2287,70,D13,0.007585305380017413,-0.030510680442360494
8000,1,within_control_batch_shuffle,0,21060916,22060916.0,2287,70,D14,0.018053679574311504,-0.0206028650031278
8000,1,within_control_batch_shuffle,0,21060916,22060916.0,2287,70,D15,0.029047779468870723,-0.022901580012095524
8000,1,within_control_batch_shuffle,0,21060916,22060916.0,2287,70,D16,-0.004947950912492289,-0.033925883047292826
8000,1,within_control_batch_shuffle,0,21060916,22060916.0,2287,70,D17,0.03787428386536576,-0.01756443498093896
8000,1,within_control_batch_shuffle,0,21060916,22060916.0,2287,70,D18,0.06215965578672736,-0.00918239443680502
8000,1,within_control_batch_shuffle,0,21060916,22060916.0,2287,70,D19,-0.0006591195040327477,-0.027282010202198226
8000,1,within_control_batch_shuffle,0,21060916,22060916.0,2287,70,D20,-0.03176439525968188,-0.046282647284708656
8000,1,within_control_batch_shuffle,0,21060916,22060916.0,2287,70,D21,-0.0006639214467965522,-0.02654300906899243
8000,1,within_control_batch_shuffle,0,21060916,22060916.0,2287,70,D22,0.022179409864788228,-0.028815093297963612
8000,1,within_control_batch_shuffle,0,21060916,22060916.0,2287,70,D23,0.004137688095520683,-0.02515170713343351
8000,1,within_control_batch_shuffle,0,21060916,22060916.0,2287,70,D24,0.003823205291201082,-0.03385792462708448
8000,1,within_control_batch_shuffle,0,21060916,22060916.0,2287,70,D25,-0.05163420431562,-0.04368771394719295
8000,1,within_control_batch_shuffle,0,21060916,22060916.0,2287,70,D26,-0.013157409845776843,-0.036806761113717945
8000,1,within_control_batch_shuffle,0,21060916,22060916.0,2287,70,D27,-0.02513882660023421,-0.042011319803786584
8000,1,within_control_batch_shuffle,0,21060916,22060916.0,2287,70,D28,0.010278111062490772,-0.025677720286504835
8000,1,within_control_batch_shuffle,0,21060916,22060916.0,2287,70,D29,0.027247940001136513,-0.024416586113053418
8000,1,within_control_batch_shuffle,0,21060916,22060916.0,2287,70,D30,-0.00813736822016344,-0.04218977163571824
8000,1,within_control_batch_shuffle,0,21060916,22060916.0,2287,70,D31,0.004879496067706122,-0.029020672622592558
