target_gene,n_compounds_hit,hub_frac,hub_flag
TGOLN2,178,0.0010920178403813474,specific
TGS1,587,0.003601204900583432,frequent
TH,113,0.0006932472806915295,specific
THADA,744,0.00456438917552653,frequent
THAP1,1140,0.006993822123790652,frequent
THAP10,217,0.001331280176195238,specific
THAP11,6115,0.037515107269280555,hub_generic_stress
THAP12,1527,0.009368040686866952,frequent
THAP2,3028,0.018576573149857976,hub_generic_stress
THAP3,193,0.0011840418156943823,specific
THAP4,480,0.0029447672100171166,specific
THAP5,715,0.004386476156587996,frequent
THAP6,156,0.0009570493432555628,specific
THAP7,1314,0.008061300237421857,frequent
THAP8,169,0.0010368034551935265,specific
THAP9,135,0.000828215777817314,specific
THBD,207,0.0012699308593198814,specific
THBS1,285,0.001748455530947663,specific
THBS2,250,0.0015337329218839148,specific
THBS3,282,0.001730050735885056,specific
THBS4,474,0.0029079576198919026,specific
THEM4,236,0.0014478438782584155,specific
THEM5,534,0.003276053521144042,frequent
THEM6,436,0.0026748302157655474,specific
THEMIS,271,0.0016625664873221636,specific
THEMIS2,298,0.0018282096428856264,specific
THG1L,993,0.0060919871657229095,frequent
THNSL1,570,0.003496911061895326,frequent
THNSL2,179,0.001098152772068883,specific
THOC1,844,0.005177882344280097,frequent
THOC2,5127,0.03145379476199533,hub_generic_stress
THOC3,1975,0.012116490082882927,hub_generic_stress
THOC5,778,0.004772976852902743,frequent
THOC6,1011,0.006202415936098551,frequent
THOC7,2164,0.013275992171827167,hub_generic_stress
THOP1,445,0.0027300446009533683,specific
THPO,223,0.001368089766320452,specific
THRA,888,0.005447819338531666,frequent
THRAP3,649,0.003981570665210643,frequent
THRB,290,0.0017791301893853413,specific
THRSP,122,0.0007484616658793504,specific
THSD1,231,0.0014171692198207374,specific
THSD4,93,0.0005705486469408163,specific
THSD7A,225,0.0013803596296955234,specific
THSD7B,107,0.0006564376905663156,specific
THTPA,366,0.002245384997638051,specific
THUMPD1,336,0.0020613370470119814,specific
THUMPD2,507,0.0031104103655805793,frequent
THUMPD3,302,0.0018527493696357691,specific
THY1,231,0.0014171692198207374,specific
THYN1,568,0.0034846411985202546,frequent
TIA1,1126,0.006907933080165152,frequent
TIAL1,847,0.005196287139342703,frequent
TIAM1,377,0.0023128692462009437,specific
TIAM2,197,0.0012085815424445249,specific
TICAM1,392,0.0024048932215139786,specific
TICAM2,64,0.0003926356280022822,specific
TICRR,529,0.003245378862706364,frequent
TIE1,322,0.0019754480033864824,specific
TIFA,120,0.0007361918025042791,specific
TIFAB,269,0.0016502966239470924,specific
TIGAR,288,0.0017668603260102699,specific
TIGD1,784,0.004809786443027957,frequent
TIGD2,162,0.0009938589333807768,specific
TIGD3,475,0.002914092551579438,specific
TIGD4,766,0.004699357672652315,frequent
TIGD5,234,0.0014355740148833443,specific
TIGD6,347,0.002128821295574874,specific
TIGD7,553,0.0033926172232072197,frequent
TIGIT,257,0.0015766774436966643,specific
TIMD4,372,0.002282194587763265,specific
TIMELESS,1975,0.012116490082882927,hub_generic_stress
TIMM10,984,0.006036772780535089,frequent
TIMM10B,382,0.002343543904638622,specific
TIMM13,3805,0.023343415071073185,hub_generic_stress
TIMM17A,203,0.0012453911325697388,specific
TIMM17B,518,0.0031778946141434714,frequent
TIMM21,698,0.00428218231789989,frequent
TIMM22,271,0.0016625664873221636,specific
TIMM23,690,0.004233102864399605,frequent
TIMM23B,3972,0.024367948662891638,hub_generic_stress
TIMM29,301,0.0018466144379482333,specific
TIMM44,6188,0.03796295728247066,hub_generic_stress
TIMM50,308,0.001889558959760983,specific
TIMM8A,599,0.0036748240808338597,frequent
TIMM8B,461,0.002828203507953939,specific
TIMM9,930,0.0057054864694081634,frequent
TIMMDC1,331,0.0020306623885743033,specific
TIMP1,661,0.004055189845461071,frequent
TIMP2,310,0.0019018288231360545,specific
TIMP3,724,0.004441690541775818,frequent
TIMP4,182,0.00111655756713149,specific
TINAG,46,0.00028220685762664035,specific
TINAGL1,589,0.0036134747639585034,frequent
TINF2,156,0.0009570493432555628,specific
TIPARP,1175,0.0072085447328543995,frequent
TIPIN,1749,0.010729995521499868,hub_generic_stress
TIPRL,1000,0.006134931687535659,frequent
TIRAP,309,0.0018956938914485187,specific
TJAP1,456,0.002797528849516261,specific
TJP1,288,0.0017668603260102699,specific
TJP2,99,0.0006073582370660302,specific
TJP3,574,0.0035214507886454686,frequent
TK1,299,0.0018343445745731622,specific
TK2,1013,0.006214685799473623,frequent
TKFC,370,0.002269924724388194,specific
TKT,393,0.002411028153201514,specific
TKTL1,205,0.0012576609959448102,specific
TKTL2,168,0.0010306685235059907,specific
TLCD1,479,0.002938632278329581,specific
TLCD2,216,0.0013251452445077025,specific
TLCD3A,211,0.0012944705860700241,specific
TLCD3B,436,0.0026748302157655474,specific
TLCD4,113,0.0006932472806915295,specific
TLCD5,258,0.0015828123753842001,specific
TLDC2,172,0.0010552082502561335,specific
TLE1,484,0.002969306936767259,specific
TLE2,1005,0.006165606345973337,frequent
TLE3,305,0.0018711541646983761,specific
TLE4,202,0.0012392562008822032,specific
TLE5,321,0.0019693130716989466,specific
TLE6,187,0.0011472322255691684,specific
TLK1,173,0.001061343181943669,specific
TLK2,326,0.0019999877301366247,specific
TLL1,379,0.002325139109576015,specific
TLL2,182,0.00111655756713149,specific
TLN1,641,0.003932491211710357,frequent
TLN2,234,0.0014355740148833443,specific
TLNRD1,351,0.0021533610223250163,specific
TLR1,602,0.0036932288758964667,frequent
TLR10,285,0.001748455530947663,specific
TLR2,369,0.002263789792700658,specific
TLR3,400,0.0024539726750142637,specific
TLR4,192,0.0011779068840068465,specific
TLR5,288,0.0017668603260102699,specific
TLR6,422,0.0025889411721400483,specific
TLR7,131,0.0008036760510671713,specific
TLR8,214,0.0013128753811326311,specific
TLR9,299,0.0018343445745731622,specific
TLX1,1068,0.006552107042288084,frequent
TLX2,914,0.005607327562407592,frequent
TLX3,694,0.004257642591149748,frequent
TM2D1,793,0.004865000828215778,frequent
TM2D2,736,0.0045153097220262456,frequent
TM2D3,494,0.0030306562536426157,frequent
TM4SF1,722,0.004429420678400746,frequent
TM4SF18,289,0.0017729952576978055,specific
TM4SF19,224,0.0013742246980079876,specific
TM4SF20,897,0.005503033723719486,frequent
TM4SF4,693,0.004251507659462212,frequent
TM4SF5,381,0.002337408972951086,specific
TM6SF1,339,0.0020797418420745884,specific
TM7SF2,982,0.006024502917160017,frequent
TM7SF3,194,0.001190176747381918,specific
TM9SF1,152,0.0009325096165054202,specific
TM9SF2,700,0.004294452181274962,frequent
TM9SF3,528,0.003239243931018828,frequent
TM9SF4,145,0.0008895650946926706,specific
TMA16,409,0.0025091870602020846,specific
TMA7,168,0.0010306685235059907,specific
TMBIM1,315,0.0019325034815737326,specific
TMBIM4,201,0.0012331212691946674,specific
TMBIM6,447,0.00274231446432844,specific
TMC1,49,0.0003006116526892473,specific
TMC2,375,0.002300599382825872,specific
TMC3,1599,0.009809755768369519,frequent
TMC4,559,0.0034294268133324337,frequent
TMC5,797,0.004889540554965921,frequent
TMC6,407,0.0024969171968270134,specific
TMC7,252,0.0015460027852589862,specific
TMC8,181,0.0011104226354439544,specific
TMCC1,308,0.001889558959760983,specific
TMCC2,334,0.0020490671836369103,specific
TMCC3,325,0.0019938527984490893,specific
TMCO1,262,0.0016073521021343427,specific
TMCO2,360,0.0022085754075128372,specific
TMCO3,455,0.002791393917828725,specific
TMCO4,353,0.002165630885700088,specific
TMCO5A,345,0.0021165514321998024,specific
TMCO6,159,0.0009754541383181698,specific
TMED1,741,0.004545984380463924,frequent
TMED10,6009,0.03686480451040178,hub_generic_stress
TMED2,5827,0.035748246943270286,hub_generic_stress
TMED3,522,0.003202434340893614,frequent
TMED4,402,0.002466242538389335,specific
TMED5,277,0.0016993760774473776,specific
TMED6,632,0.003877276826522537,frequent
TMED7,339,0.0020797418420745884,specific
TMED8,343,0.002104281568824731,specific
TMED9,444,0.002723909669265833,specific
TMEFF1,288,0.0017668603260102699,specific
TMEFF2,132,0.000809810982754707,specific
TMEM100,96,0.0005889534420034233,specific
TMEM101,258,0.0015828123753842001,specific
TMEM102,702,0.004306722044650033,frequent
TMEM104,374,0.0022944644511383367,specific
TMEM105,196,0.0012024466107569893,specific
TMEM106A,172,0.0010552082502561335,specific
TMEM106B,149,0.0009141048214428132,specific
TMEM106C,252,0.0015460027852589862,specific
TMEM107,273,0.001674836350697235,specific
TMEM108,271,0.0016625664873221636,specific
TMEM109,130,0.0007975411193796358,specific
TMEM11,269,0.0016502966239470924,specific
TMEM114,340,0.002085876773762124,specific
TMEM115,473,0.002901822688204367,specific
TMEM116,178,0.0010920178403813474,specific
TMEM117,539,0.0033067281795817203,frequent
TMEM119,233,0.0014294390831958085,specific
TMEM120A,774,0.0047484371261526,frequent
TMEM120B,1109,0.006803639241477046,frequent
TMEM121,182,0.00111655756713149,specific
TMEM121B,314,0.001926368549886197,specific
TMEM123,693,0.004251507659462212,frequent
TMEM125,523,0.00320856927258115,frequent
TMEM126A,168,0.0010306685235059907,specific
TMEM126B,840,0.005153342617529953,frequent
TMEM127,381,0.002337408972951086,specific
TMEM128,165,0.0010122637284433837,specific
TMEM129,181,0.0011104226354439544,specific
TMEM130,266,0.0016318918288844855,specific
TMEM131,2618,0.016061251157968356,hub_generic_stress
TMEM131L,2605,0.015981497046030392,hub_generic_stress
TMEM132A,59,0.0003619609695646039,specific
TMEM132B,381,0.002337408972951086,specific
TMEM132C,112,0.0006871123490039938,specific
TMEM132D,278,0.0017055110091349134,specific
TMEM132E,315,0.0019325034815737326,specific
TMEM132E-DT,202,0.0012392562008822032,specific
TMEM134,385,0.002361948699701229,specific
TMEM135,794,0.004871135759903313,frequent
TMEM138,263,0.0016134870338218785,specific
TMEM139,208,0.0012760657910074172,specific
TMEM140,225,0.0013803596296955234,specific
TMEM141,235,0.00144170894657088,specific
TMEM143,330,0.0020245274568867675,specific
TMEM144,646,0.0039631658701480355,frequent
TMEM145,231,0.0014171692198207374,specific
TMEM147,577,0.0035398555837080755,frequent
TMEM14A,613,0.003760713124459359,frequent
TMEM14B,636,0.003901816553272679,frequent
TMEM14C,237,0.0014539788099459513,specific
TMEM150A,376,0.002306734314513408,specific
TMEM150B,202,0.0012392562008822032,specific
TMEM150C,179,0.001098152772068883,specific
TMEM151A,312,0.0019140986865111257,specific
TMEM151B,81,0.0004969294666903884,specific
TMEM154,290,0.0017791301893853413,specific
TMEM156,236,0.0014478438782584155,specific
TMEM158,189,0.0011595020889442395,specific
TMEM159,372,0.002282194587763265,specific
TMEM160,124,0.0007607315292544217,specific
TMEM161A,276,0.001693241145759842,specific
TMEM161B,298,0.0018282096428856264,specific
TMEM163,358,0.002196305544137766,specific
TMEM164,656,0.004024515187023393,frequent
TMEM165,388,0.002380353494763836,specific
TMEM167A,409,0.0025091870602020846,specific
TMEM167B,293,0.0017975349844479482,specific
TMEM168,390,0.002392623358138907,specific
TMEM169,272,0.0016687014190096994,specific
TMEM17,385,0.002361948699701229,specific
TMEM170A,378,0.002319004177888479,specific
TMEM170B,778,0.004772976852902743,frequent
TMEM171,298,0.0018282096428856264,specific
TMEM173,475,0.002914092551579438,specific
TMEM174,320,0.0019631781400114108,specific
TMEM175,537,0.003294458316206649,frequent
TMEM176A,117,0.0007177870074416722,specific
TMEM176B,248,0.0015214630585088434,specific
TMEM177,216,0.0013251452445077025,specific
TMEM178A,209,0.0012822007226949528,specific
TMEM178B,396,0.002429432948264121,specific
TMEM179,160,0.0009815890700057054,specific
TMEM179B,318,0.0019509082766363396,specific
TMEM18,323,0.0019815829350740177,specific
TMEM181,1003,0.006153336482598267,frequent
TMEM182,250,0.0015337329218839148,specific
TMEM183A,353,0.002165630885700088,specific
TMEM184A,68,0.00041717535475242485,specific
TMEM184B,684,0.004196293274274391,frequent
TMEM184C,339,0.0020797418420745884,specific
TMEM185A,550,0.0033742124281446128,frequent
TMEM185B,191,0.001171771952319311,specific
TMEM186,222,0.0013619548346329165,specific
TMEM187,432,0.002650290489015405,specific
TMEM189,532,0.003263783657768971,frequent
TMEM19,605,0.0037116336709590737,frequent
TMEM190,466,0.002858878166391617,specific
TMEM191B,218,0.0013374151078827737,specific
TMEM191C,124,0.0007607315292544217,specific
TMEM192,98,0.0006012233053784946,specific
TMEM196,496,0.003042926117017687,frequent
TMEM198,106,0.0006503027588787799,specific
TMEM199,227,0.0013926294930705946,specific
TMEM200A,496,0.003042926117017687,frequent
TMEM200B,317,0.001944773344948804,specific
TMEM200C,122,0.0007484616658793504,specific
TMEM201,214,0.0013128753811326311,specific
TMEM202,725,0.004447825473463353,frequent
TMEM203,165,0.0010122637284433837,specific
TMEM204,431,0.002644155557327869,specific
TMEM205,506,0.0031042754338930435,frequent
TMEM207,269,0.0016502966239470924,specific
TMEM208,387,0.0023742185630763,specific
TMEM209,415,0.0025459966503272985,specific
TMEM210,158,0.0009693192066306342,specific
TMEM212,53,0.00032515137943938993,specific
TMEM213,88,0.000539873988503138,specific
TMEM214,1559,0.009564358500868092,frequent
TMEM215,402,0.002466242538389335,specific
TMEM216,270,0.001656431555634628,specific
TMEM217,798,0.004895675486653456,frequent
TMEM218,470,0.00288341789314176,specific
TMEM219,229,0.001404899356445666,specific
TMEM220,482,0.0029570370733921878,specific
TMEM221,198,0.0012147164741320605,specific
TMEM222,249,0.0015275979901963792,specific
TMEM223,444,0.002723909669265833,specific
TMEM225,151,0.0009263746848178846,specific
TMEM229A,203,0.0012453911325697388,specific
TMEM229B,931,0.005711621401095698,frequent
TMEM230,91,0.000558278783565745,specific
TMEM231,107,0.0006564376905663156,specific
TMEM232,213,0.0013067404494450955,specific
TMEM233,1359,0.008337372163360961,frequent
TMEM234,211,0.0012944705860700241,specific
TMEM235,152,0.0009325096165054202,specific
TMEM236,314,0.001926368549886197,specific
TMEM237,421,0.0025828062404525125,specific
TMEM238,145,0.0008895650946926706,specific
TMEM239,197,0.0012085815424445249,specific
TMEM240,418,0.0025644014453899055,specific
TMEM241,159,0.0009754541383181698,specific
TMEM242,366,0.002245384997638051,specific
TMEM243,146,0.0008957000263802062,specific
TMEM244,136,0.0008343507095048497,specific
TMEM245,323,0.0019815829350740177,specific
TMEM247,253,0.0015521377169465218,specific
TMEM248,319,0.0019570432083238754,specific
TMEM249,121,0.0007423267341918147,specific
TMEM25,254,0.0015582726486340574,specific
TMEM250,521,0.0031962994092060784,frequent
TMEM251,329,0.0020183925251992317,specific
TMEM252,141,0.000865025367942528,specific
TMEM253,180,0.0011042877037564186,specific
TMEM254,490,0.003006116526892473,frequent
TMEM255A,111,0.0006809774173164582,specific
TMEM255B,256,0.0015705425120091287,specific
TMEM256,620,0.003803657646272109,frequent
TMEM258,411,0.0025214569235771558,specific
TMEM259,579,0.0035521254470831467,frequent
TMEM26,163,0.0009999938650683124,specific
TMEM260,474,0.0029079576198919026,specific
TMEM263,708,0.0043435316347752466,frequent
TMEM265,1581,0.009699326997993878,frequent
TMEM266,354,0.0021717658173876233,specific
TMEM267,312,0.0019140986865111257,specific
TMEM268,535,0.003282188452831578,frequent
TMEM270,155,0.0009509144115680272,specific
TMEM273,194,0.001190176747381918,specific
TMEM30A,133,0.0008159459144422427,specific
TMEM30B,256,0.0015705425120091287,specific
TMEM31,206,0.0012637959276323458,specific
TMEM33,1359,0.008337372163360961,frequent
TMEM35A,281,0.0017239158041975203,specific
TMEM35B,318,0.0019509082766363396,specific
TMEM37,418,0.0025644014453899055,specific
TMEM38A,151,0.0009263746848178846,specific
TMEM38B,393,0.002411028153201514,specific
TMEM39A,664,0.004073594640523678,frequent
TMEM39B,333,0.0020429322519493745,specific
TMEM40,978,0.005999963190409875,frequent
TMEM41A,432,0.002650290489015405,specific
TMEM41B,525,0.003220839135956221,frequent
TMEM42,492,0.0030183863902675445,frequent
TMEM43,210,0.0012883356543824883,specific
TMEM44,330,0.0020245274568867675,specific
TMEM45A,772,0.004736167262777529,frequent
TMEM45B,63,0.00038650069631474655,specific
TMEM47,542,0.0033251329746443272,frequent
TMEM50A,296,0.0018159397795105552,specific
TMEM50B,233,0.0014294390831958085,specific
TMEM51,297,0.0018220747111980908,specific
TMEM51-AS2,999,0.006128796755848123,frequent
TMEM52,117,0.0007177870074416722,specific
TMEM52B,297,0.0018220747111980908,specific
TMEM53,130,0.0007975411193796358,specific
TMEM54,1484,0.009104238624302919,frequent
TMEM59,331,0.0020306623885743033,specific
TMEM59L,128,0.0007852712560045644,specific
TMEM60,453,0.002779124054453654,specific
TMEM61,431,0.002644155557327869,specific
TMEM62,526,0.003226974067643757,frequent
TMEM63A,328,0.0020122575935116963,specific
TMEM63B,337,0.0020674719786995172,specific
TMEM63C,259,0.0015889473070717357,specific
TMEM64,540,0.003312863111269256,frequent
TMEM65,604,0.0037054987392715383,frequent
TMEM67,595,0.0036502843540837174,frequent
TMEM68,323,0.0019815829350740177,specific
TMEM69,313,0.0019202336181986615,specific
TMEM70,203,0.0012453911325697388,specific
TMEM71,296,0.0018159397795105552,specific
TMEM72,117,0.0007177870074416722,specific
TMEM74,577,0.0035398555837080755,frequent
TMEM74B,252,0.0015460027852589862,specific
TMEM79,2273,0.013944699725768554,hub_generic_stress
TMEM80,253,0.0015521377169465218,specific
TMEM81,888,0.005447819338531666,frequent
TMEM82,70,0.00042944521812749613,specific
TMEM86A,395,0.0024232980165765855,specific
TMEM86B,583,0.0035766651738332895,frequent
TMEM87A,470,0.00288341789314176,specific
TMEM87B,540,0.003312863111269256,frequent
TMEM88,440,0.00269936994251569,specific
TMEM88B,108,0.0006625726222538513,specific
TMEM89,245,0.0015030582634462364,specific
TMEM8A,340,0.002085876773762124,specific
TMEM8B,1019,0.006251495389598837,frequent
TMEM9,319,0.0019570432083238754,specific
TMEM91,301,0.0018466144379482333,specific
TMEM92,122,0.0007484616658793504,specific
TMEM94,1611,0.009883374948619947,frequent
TMEM95,164,0.0010061287967558482,specific
TMEM97,467,0.002865013098079153,specific
TMEM98,358,0.002196305544137766,specific
TMEM99,562,0.0034478316083950407,frequent
TMEM9B,311,0.00190796375482359,specific
TMF1,92,0.0005644137152532807,specific
TMIE,159,0.0009754541383181698,specific
TMIGD1,342,0.0020981466371371954,specific
TMIGD2,240,0.0014723836050085583,specific
TMLHE,209,0.0012822007226949528,specific
TMOD1,98,0.0006012233053784946,specific
TMOD2,318,0.0019509082766363396,specific
TMOD3,483,0.0029631720050797236,specific
TMOD4,242,0.0014846534683836295,specific
TMPO,477,0.0029263624149545096,specific
TMPPE,362,0.002220845270887909,specific
TMPRSS11A,125,0.0007668664609419574,specific
TMPRSS11B,220,0.001349684971257845,specific
TMPRSS11D,243,0.0014907884000711653,specific
TMPRSS11E,302,0.0018527493696357691,specific
TMPRSS11F,478,0.002932497346642045,specific
TMPRSS12,127,0.0007791363243170287,specific
TMPRSS13,231,0.0014171692198207374,specific
TMPRSS15,162,0.0009938589333807768,specific
TMPRSS2,185,0.001134962362194097,specific
TMPRSS3,274,0.0016809712823847706,specific
TMPRSS4,219,0.0013435500395703095,specific
TMPRSS5,397,0.0024355678799516567,specific
TMPRSS6,535,0.003282188452831578,frequent
TMPRSS7,40,0.00024539726750142635,specific
TMPRSS9,260,0.0015950822387592715,specific
TMSB10,1340,0.008220808461297784,frequent
TMSB15A,510,0.0031288151606431863,frequent
TMSB15B,453,0.002779124054453654,specific
TMSB4X,416,0.0025521315820148343,specific
TMSB4Y,577,0.0035398555837080755,frequent
TMTC1,203,0.0012453911325697388,specific
TMTC2,785,0.004815921374715493,frequent
TMTC3,261,0.001601217170446807,specific
TMTC4,1014,0.006220820731161159,frequent
TMUB1,218,0.0013374151078827737,specific
TMUB2,583,0.0035766651738332895,frequent
TMX1,506,0.0031042754338930435,frequent
TMX2,1955,0.011993791449132214,hub_generic_stress
TMX3,373,0.002288329519450801,specific
TMX4,199,0.0012208514058195963,specific
TNC,324,0.0019877178667615535,specific
TNF,990,0.006073582370660303,frequent
TNFAIP1,394,0.0024171630848890497,specific
TNFAIP2,101,0.0006196281004411016,specific
TNFAIP3,386,0.0023680836313887646,specific
TNFAIP6,176,0.001079747977006276,specific
TNFAIP8,175,0.0010736130453187405,specific
TNFAIP8L1,157,0.0009631842749430985,specific
TNFAIP8L2,617,0.003785252851209502,frequent
TNFAIP8L3,166,0.0010183986601309195,specific
TNFRSF10A,432,0.002650290489015405,specific
TNFRSF10B,166,0.0010183986601309195,specific
TNFRSF10C,145,0.0008895650946926706,specific
TNFRSF10D,411,0.0025214569235771558,specific
TNFRSF11A,301,0.0018466144379482333,specific
TNFRSF11B,201,0.0012331212691946674,specific
TNFRSF12A,600,0.0036809590125213955,frequent
TNFRSF13B,325,0.0019938527984490893,specific
TNFRSF13C,266,0.0016318918288844855,specific
TNFRSF14,302,0.0018527493696357691,specific
TNFRSF17,218,0.0013374151078827737,specific
TNFRSF18,173,0.001061343181943669,specific
TNFRSF19,193,0.0011840418156943823,specific
TNFRSF1A,236,0.0014478438782584155,specific
TNFRSF1B,262,0.0016073521021343427,specific
TNFRSF21,408,0.002503052128514549,specific
TNFRSF25,180,0.0011042877037564186,specific
TNFRSF4,602,0.0036932288758964667,frequent
TNFRSF6B,239,0.0014662486733210225,specific
TNFRSF8,231,0.0014171692198207374,specific
TNFRSF9,380,0.0023312740412635507,specific
TNFSF10,542,0.0033251329746443272,frequent
TNFSF11,384,0.002355813768013693,specific
TNFSF12,294,0.0018036699161354838,specific
TNFSF13,264,0.001619621965509414,specific
TNFSF13B,363,0.002226980202575444,specific
TNFSF14,264,0.001619621965509414,specific
TNFSF15,222,0.0013619548346329165,specific
TNFSF18,237,0.0014539788099459513,specific
TNFSF4,161,0.0009877240016932412,specific
TNFSF8,231,0.0014171692198207374,specific
TNFSF9,309,0.0018956938914485187,specific
TNIK,408,0.002503052128514549,specific
TNIP1,357,0.0021901706124502303,specific
TNIP2,588,0.0036073398322709676,frequent
TNIP3,459,0.0028159336445788678,specific
TNK1,212,0.0013006055177575597,specific
TNK2,133,0.0008159459144422427,specific
TNKS,392,0.0024048932215139786,specific
TNKS1BP1,390,0.002392623358138907,specific
TNKS2,159,0.0009754541383181698,specific
TNMD,216,0.0013251452445077025,specific
TNN,64,0.0003926356280022822,specific
TNNC1,459,0.0028159336445788678,specific
TNNC2,176,0.001079747977006276,specific
TNNI1,222,0.0013619548346329165,specific
TNNI2,109,0.0006687075539413868,specific
TNNI3,236,0.0014478438782584155,specific
TNNI3K,331,0.0020306623885743033,specific
TNNT1,89,0.0005460089201906737,specific
TNNT2,227,0.0013926294930705946,specific
TNNT3,286,0.0017545904626351985,specific
TNP1,524,0.0032147042042686854,frequent
TNP2,419,0.0025705363770774413,specific
TNPO1,2024,0.012417101735572174,hub_generic_stress
TNPO2,536,0.0032883233845191133,frequent
TNPO3,2242,0.013754516843454948,hub_generic_stress
TNR,38,0.00023312740412635504,specific
TNRC18,168,0.0010306685235059907,specific
TNRC6A,1276,0.007828172833295502,frequent
TNRC6B,240,0.0014723836050085583,specific
TNRC6C,190,0.0011656370206317753,specific
TNS1,426,0.002613480898890191,specific
TNS2,88,0.000539873988503138,specific
TNS3,271,0.0016625664873221636,specific
TNS4,232,0.001423304151508273,specific
TNXB,265,0.0016257568971969497,specific
TOB1,3949,0.02422684523407832,hub_generic_stress
TOB2,474,0.0029079576198919026,specific
TOE1,1200,0.007361918025042791,frequent
TOGARAM1,276,0.001693241145759842,specific
TOGARAM2,255,0.0015644075803215932,specific
TOLLIP,72,0.00044171508150256747,specific
TOM1,321,0.0019693130716989466,specific
TOM1L1,1104,0.006772964583039368,frequent
TOM1L2,354,0.0021717658173876233,specific
TOMM20,178,0.0010920178403813474,specific
TOMM20L,161,0.0009877240016932412,specific
TOMM22,5701,0.03497524555064079,hub_generic_stress
TOMM34,240,0.0014723836050085583,specific
TOMM40,829,0.005085858368967061,frequent
TOMM40L,618,0.0037913877828970374,frequent
TOMM5,177,0.0010858829086938116,specific
TOMM6,552,0.003386482291519684,frequent
TOMM7,385,0.002361948699701229,specific
TOMM70,273,0.001674836350697235,specific
TONSL,475,0.002914092551579438,specific
TOP1,509,0.0031226802289556505,frequent
TOP1MT,266,0.0016318918288844855,specific
TOP2A,352,0.002159495954012552,specific
TOP2B,217,0.001331280176195238,specific
TOP3A,154,0.0009447794798804915,specific
TOP3B,497,0.0030490610487052226,frequent
TOPAZ1,117,0.0007177870074416722,specific
TOPBP1,2016,0.01236802228207189,hub_generic_stress
TOPORS,222,0.0013619548346329165,specific
TOR1A,1766,0.010834289360187974,hub_generic_stress
TOR1AIP1,335,0.002055202115324446,specific
TOR1AIP2,407,0.0024969171968270134,specific
TOR1B,173,0.001061343181943669,specific
TOR2A,708,0.0043435316347752466,frequent
TOR3A,219,0.0013435500395703095,specific
TOR4A,400,0.0024539726750142637,specific
TOX,313,0.0019202336181986615,specific
TOX2,353,0.002165630885700088,specific
TOX3,373,0.002288329519450801,specific
TOX4,707,0.004337396703087711,frequent
TP53,1284,0.007877252286795786,frequent
TP53AIP1,308,0.001889558959760983,specific
TP53BP1,166,0.0010183986601309195,specific
TP53BP2,105,0.0006441678271912442,specific
TP53I11,230,0.0014110342881332016,specific
TP53I13,230,0.0014110342881332016,specific
TP53I3,103,0.0006318979638161729,specific
TP53INP1,471,0.0028895528248292957,specific
TP53INP2,463,0.00284047337132901,specific
TP53RK,248,0.0015214630585088434,specific
TP53TG3C,149,0.0009141048214428132,specific
TP53TG5,180,0.0011042877037564186,specific
TP63,289,0.0017729952576978055,specific
TP73,411,0.0025214569235771558,specific
TPBG,530,0.0032515137943938993,frequent
TPBGL,465,0.0028527432347040817,specific
TPCN1,353,0.002165630885700088,specific
TPCN2,872,0.005349660431531095,frequent
TPD52,492,0.0030183863902675445,frequent
TPD52L1,339,0.0020797418420745884,specific
TPD52L2,308,0.001889558959760983,specific
TPD52L3,214,0.0013128753811326311,specific
TPGS1,267,0.001638026760572021,specific
TPGS2,354,0.0021717658173876233,specific
TPH1,323,0.0019815829350740177,specific
TPH2,461,0.002828203507953939,specific
TPI1,302,0.0018527493696357691,specific
TPK1,235,0.00144170894657088,specific
TPM1,670,0.004110404230648892,frequent
TPM2,266,0.0016318918288844855,specific
TPM3,274,0.0016809712823847706,specific
TPM4,205,0.0012576609959448102,specific
TPMT,615,0.0037729829878344304,frequent
TPO,451,0.0027668541910785822,specific
TPP1,270,0.001656431555634628,specific
TPP2,641,0.003932491211710357,frequent
TPPP,190,0.0011656370206317753,specific
TPPP2,380,0.0023312740412635507,specific
TPPP3,452,0.002772989122766118,specific
TPR,1381,0.008472340660486745,frequent
TPRA1,690,0.004233102864399605,frequent
TPRG1,428,0.0026257507622652622,specific
TPRG1L,340,0.002085876773762124,specific
TPRKB,565,0.0034662364034576476,frequent
TPRN,175,0.0010736130453187405,specific
TPRX1,180,0.0011042877037564186,specific
TPSAB1,124,0.0007607315292544217,specific
TPSB2,113,0.0006932472806915295,specific
TPSD1,132,0.000809810982754707,specific
TPSG1,38,0.00023312740412635504,specific
TPST1,346,0.002122686363887338,specific
TPST2,794,0.004871135759903313,frequent
TPT1,2266,0.013901755203955804,hub_generic_stress
TPTE,148,0.0009079698897552776,specific
TPTE2,262,0.0016073521021343427,specific
TPX2,293,0.0017975349844479482,specific
TRA2A,167,0.0010245335918184551,specific
TRA2B,795,0.004877270691590849,frequent
TRABD,601,0.0036870939442089313,frequent
TRABD2A,543,0.003331267906331863,frequent
TRABD2B,450,0.002760719259391047,specific
TRADD,375,0.002300599382825872,specific
TRAF1,106,0.0006503027588787799,specific
TRAF2,288,0.0017668603260102699,specific
TRAF3,1221,0.00749075159048104,frequent
TRAF3IP1,166,0.0010183986601309195,specific
TRAF3IP2,299,0.0018343445745731622,specific
TRAF3IP3,283,0.0017361856675725915,specific
