context,program,image_features,chemistry_model,folds,n_test_compounds,r2_chem,r2_img,r2_joint,chem_only,img_only,shared,unexplained,img_only_fold_sd,chem_only_fold_sd,img_only_null_mean,img_only_null_sd,img_only_z,img_only_tail,chem_only_null_mean,chem_only_null_sd,chem_only_z,chem_only_tail,rel_img,img_only_rel_ceiling,r2_img_rel_ceiling,r_ceiling_img
zel031_a549,P24,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",5521,0.062583357967249,0.0015340063084123,0.0639091324542368,0.0623751261458244,0.0013257744869877,0.0002082318214246,0.9360908675457632,0.0010643002222927,0.0118360747329753,0.0006444308407619,0.0009422309574802,0.7231174488767516,0.1475,0.0007121270666891,0.0010240713463738,60.21357720580764,0.0,0.424,0.0031268266202541,0.0036179394066329,0.6511528238439882
zel031_a549,P25,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",5521,0.0791891570957794,0.0009528713291632,0.0797618597645221,0.0788089884353589,0.0005727026687426,0.0003801686604205,0.920238140235478,0.0006006185875064,0.0088512678165818,0.0007085539533764,0.0009954540617989,-0.1364716764410738,0.3625,0.0007177742869963,0.0009507291461588,82.13823512602418,0.0,0.424,0.0013507138413741,0.0022473380404793,0.6511528238439882
zel031_a549,P26,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",5521,0.0136003834876219,0.0016432730672732,0.0151597580640114,0.0135164849967381,0.0015593745763894,8.389849088378089e-05,0.9848402419359886,0.0013172067875082,0.0088593732725895,0.0007683555264291,0.0010288142110584,0.7688648168520632,0.15625,0.000719533627797,0.0009554391522055,13.39379000682545,0.0,0.424,0.0036777702273336,0.0038756440265878,0.6511528238439882
zel031_a549,P27,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",5521,0.0074003738784683,0.0003022692052573,0.0076638200902119,0.0073615508849545,0.0002634462117436,3.882299351377661e-05,0.992336179909788,0.0003053691283515,0.0046170667490775,0.0007545473985769,0.0010971157647772,-0.4476293228117578,0.5575,0.0007565727840181,0.0010641289217167,6.206934109337758,0.0025,0.424,0.0006213354050556,0.0007128990690032,0.6511528238439882
zel031_a549,P28,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",5521,0.0258720494633323,0.001944479488275,0.0278716394163314,0.0259271599280564,0.001999589952999,-5.5110464724075336e-05,0.9721283605836686,0.0009569050307134,0.014670508956374,0.00074027085755,0.001066125760041,1.181210643855526,0.0975,0.0007122148386496,0.0009845714847618,25.6100704516186,0.0,0.424,0.0047160140400921,0.0045860365289505,0.6511528238439882
zel031_a549,P29,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",5521,0.0233930761639474,0.0011341210339562,0.0244681703558709,0.0233340493219147,0.0010750941919235,5.902684203269769e-05,0.9755318296441292,0.0014964408781895,0.0096398926206756,0.0006934554758684,0.001004610405431,0.3798872816684924,0.21,0.0006984014492975,0.0009713774383694,23.30262880164501,0.0,0.424,0.0025355995092535,0.0026748137593306,0.6511528238439882
zel031_a549,P30,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",5521,0.1195776143933316,0.0004005379814635,0.1199610666543147,0.1195605286728512,0.000383452260983,1.7085720480428807e-05,0.8800389333456853,0.0004865844782296,0.0199257339669653,0.0006489648590785,0.0009323518059273,-0.2847772658426891,0.435,0.0006504063613637,0.0009148177387512,129.9823093437194,0.0,0.424,0.0009043685400544,0.0009446650506214,0.6511528238439882
zel031_a549,P31,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",5521,0.1846315260302998,0.0002437903554276,0.1853294793625036,0.185085689007076,0.0006979533322038,-0.0004541629767762,0.8146705206374965,0.0003550553603204,0.0302164607142829,0.000606498247127,0.0008678257508235,0.1053841568886215,0.29375,0.0006826168129202,0.000992579039084,185.7817513095221,0.0,0.424,0.0016461163495372,0.000574977253367,0.6511528238439882
zel031_a549,P32,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",5521,0.0811367142087947,0.0012806637868349,0.0824532164559128,0.0811725526690778,0.001316502247118,-3.583846028311008e-05,0.9175467835440873,0.0013273590547531,0.0071837786801284,0.0006758140057772,0.0009457004144383,0.6774748446328669,0.1725,0.0007293276047124,0.0010455523653444,76.93849464714617,0.0,0.424,0.0031049581299954,0.0030204334595164,0.6511528238439882
zel039_aec7,P01,scantype896_ridge,chemistry_cross_attention_seed0,"1,2,3,4",11939,0.0308433279857324,0.0015720516416001,0.0312111099361908,0.0296390582945907,0.0003677819504584,0.0012042696911416,0.9687888900638092,0.0003071090303522,0.0132976298922178,0.0003232378057595,0.000451707474163,0.0986128130410112,0.28625,0.0003136416476466,0.0004352115818373,67.3819766540605,0.0,0.399,0.0009217592743319,0.0039399790516293,0.6316644678941503
zel039_aec7,P02,scantype896_ridge,chemistry_cross_attention_seed0,"1,2,3,4",11939,0.0579725620264737,0.002176311022072,0.0581836692320206,0.0560073582099485,0.0002111072055468,0.0019652038165251,0.9418163307679792,0.0001607966559152,0.0286110695701143,0.0003481258951249,0.0004881785706799,-0.2806732982713231,0.41375,0.0003244424976039,0.000423890986013,131.36140552568207,0.0,0.399,0.0005290907407189,0.005454413589153,0.6316644678941503
zel039_aec7,P03,scantype896_ridge,chemistry_cross_attention_seed0,"1,2,3,4",11939,0.0481360614260775,0.0073470654520401,0.0488137746174989,0.0414667091654588,0.0006777131914213,0.0066693522606187,0.9511862253825012,0.0002336859351533,0.01564032874068,0.0003251500672976,0.0004589927095804,0.7681235818450868,0.15,0.0003081523774077,0.0004282043775613,96.11895380998506,0.0,0.399,0.0016985293018078,0.0184136978747872,0.6316644678941503
zel039_aec7,P04,scantype896_ridge,chemistry_cross_attention_seed0,"1,2,3,4",11939,0.0699047883780933,0.005830572676305,0.0700652008071885,0.0642346281308834,0.0001604124290952,0.0056701602472098,0.9299347991928116,0.0001094283757579,0.0333012642070932,0.0003210513679395,0.00047461305875,-0.33846295604964,0.46125,0.0003400973428464,0.0005124453189058,124.68555849911662,0.0,0.399,0.0004020361631458,0.0146129641010152,0.6316644678941503
zel039_aec7,P05,scantype896_ridge,chemistry_cross_attention_seed0,"1,2,3,4",11939,0.0952538155383318,0.0047419185924541,0.0953565785579652,0.090614659965511,0.0001027630196334,0.0046391555728207,0.9046434214420348,5.585033136442089e-05,0.0671449485076153,0.0002948361492705,0.0004336053236947,-0.4429676462467533,0.5325,0.0003189886442248,0.000431532838106,209.24403277763304,0.0,0.399,0.0002575514276527,0.0118845077505117,0.6316644678941503
zel039_aec7,P06,scantype896_ridge,chemistry_cross_attention_seed0,"1,2,3,4",11939,0.0824056918263135,0.0072611164889691,0.0826522622860855,0.0753911457971163,0.0002465704597719,0.0070145460291971,0.9173477377139144,0.000168065798182,0.0408608625240922,0.0002953123597604,0.0004265139877925,-0.1142797220808333,0.36375,0.0003021738970998,0.0004336914172749,173.1391697161567,0.0,0.399,0.0006179710771227,0.0181982869397723,0.6316644678941503
zel039_aec7,P07,scantype896_ridge,chemistry_cross_attention_seed0,"1,2,3,4",11939,0.0934638911734015,0.0123371004731291,0.0937142012094939,0.0813771007363647,0.0002503100360923,0.0120867904370368,0.906285798790506,0.0001310447026531,0.0070263342753712,0.0002921426768448,0.0004177727380124,-0.1001325288756053,0.35125,0.0003165286377075,0.0004515417389369,179.5195551346019,0.0,0.399,0.0006273434488531,0.0309200513111007,0.6316644678941503
zel039_aec7,P08,scantype896_ridge,chemistry_cross_attention_seed0,"1,2,3,4",11939,0.0468731279911925,0.0065156459234482,0.0470509964499105,0.0405353505264623,0.000177868458718,0.0063377774647301,0.9529490035500894,0.0001257560127344,0.0188443054645448,0.0003412599492734,0.0004842066613109,-0.3374416413708035,0.4575,0.000329616289591,0.0004694694615008,85.64078717353573,0.0,0.399,0.0004457856108221,0.016329939657765,0.6316644678941503
zel039_aec7,P09,scantype896_ridge,chemistry_cross_attention_seed0,"1,2,3,4",11939,0.1064701679957211,0.0165649612089256,0.1071137797878758,0.0905488185789502,0.0006436117921547,0.0159213494167708,0.892886220212124,0.0006564660169364,0.0331513408600778,0.0003151351559616,0.0004777773642613,0.6875098335832641,0.15875,0.000358967406448,0.000484755138588,186.05238808856416,0.0,0.399,0.0016130621357261,0.0415161935060792,0.6316644678941503
zel039_aec7,P10,scantype896_ridge,chemistry_cross_attention_seed0,"1,2,3,4",11939,0.1078696125299463,0.0053753621069887,0.1080000900718922,0.1026247279649034,0.0001304775419458,0.0052448845650429,0.8919999099281077,0.0001843693156718,0.0552324765837748,0.0002937369104777,0.0004082850223128,-0.3998661709582471,0.515,0.0003118505947354,0.0004317430869007,236.9762955664847,0.0,0.399,0.0003270113833229,0.0134720854811749,0.6316644678941503
zel039_aec7,P11,scantype896_ridge,chemistry_cross_attention_seed0,"1,2,3,4",11939,0.0565235665892152,0.004795596203692,0.0569455878055257,0.0521499916018336,0.0004220212163104,0.0043735749873815,0.9430544121944744,0.0003059809327439,0.0099878590095778,0.0003037124568288,0.0004157776557803,0.2845481421063525,0.235,0.0003457744811385,0.00047591886059,108.85094374379584,0.0,0.399,0.001057697283986,0.0120190381044912,0.6316644678941503
zel039_aec7,P12,scantype896_ridge,chemistry_cross_attention_seed0,"1,2,3,4",11939,0.0830639838502572,0.00878768650606,0.0839183246458721,0.075130638139812,0.0008543407956148,0.0079333457104451,0.916081675354128,0.0013573232388644,0.0337055688523784,0.0002908452726648,0.000404102627915,1.3944366703512745,0.09125,0.0003349024758285,0.000437353011503,171.01913945199672,0.0,0.399,0.002141205001541,0.022024276957544,0.6316644678941503
zel039_aec7,P13,scantype896_ridge,chemistry_cross_attention_seed0,"1,2,3,4",11939,0.0846716450123298,0.0073581195517525,0.0850008418021839,0.0776427222504314,0.000329196789854,0.0070289227618984,0.914999158197816,0.0002694944575478,0.0351679085360118,0.0002836461991227,0.000396290641073,0.1149423832165614,0.28,0.0003345189238483,0.0004837210164268,159.8198149372245,0.0,0.399,0.000825054611163,0.0184414023853446,0.6316644678941503
zel039_aec7,P14,scantype896_ridge,chemistry_cross_attention_seed0,"1,2,3,4",11939,0.0737158053451944,0.0102686077877725,0.0738893179435275,0.0636207101557549,0.0001735125983331,0.0100950951894394,0.9261106820564724,0.000238118976789,0.0145732828804763,0.0002961733542068,0.0004072676202598,-0.3011797397384338,0.45,0.0003162065323307,0.0004431157107806,142.86224135879218,0.0,0.399,0.0004348686675015,0.0257358591172243,0.6316644678941503
zel039_aec7,P15,scantype896_ridge,chemistry_cross_attention_seed0,"1,2,3,4",11939,0.2205968013727846,0.0593696814129474,0.2211803957353864,0.161810714322439,0.0005835943626018,0.0587860870503456,0.7788196042646136,0.000622647766164,0.035494816035068,0.0002547926827496,0.000339291275492,0.9690838038064732,0.14375,0.0002810416427389,0.0004131495695177,390.97141712684737,0.0,0.399,0.0014626425127865,0.1487961940174121,0.6316644678941503
zel039_aec7,P16,scantype896_ridge,chemistry_cross_attention_seed0,"1,2,3,4",11939,0.1607261916216413,0.0427909331614713,0.1611976669529083,0.1184067337914369,0.0004714753312669,0.0423194578302044,0.8388023330470916,0.0006214236309791,0.0193134792992206,0.0002556057380098,0.0003605830602914,0.5986681489769269,0.1625,0.0003167358587751,0.0004448770380328,265.4441291346884,0.0,0.399,0.0011816424342529,0.1072454465199784,0.6316644678941503
zel039_aec7,P17,scantype896_ridge,chemistry_cross_attention_seed0,"1,2,3,4",11939,0.0791818801361201,0.0035944319821147,0.0793824498669723,0.0757880178848576,0.0002005697308522,0.0033938622512624,0.9206175501330276,0.0001603174912681,0.0208954694464544,0.0003143002074408,0.0005031786090876,-0.2260240688586695,0.41,0.0003331603195751,0.0004840434564254,155.88446980050432,0.0,0.399,0.0005026810297048,0.009008601458934,0.6316644678941503
zel039_aec7,P18,scantype896_ridge,chemistry_cross_attention_seed0,"1,2,3,4",11939,0.1608784389902776,0.0455500918464824,0.1610983708746863,0.1155482790282038,0.0002199318844086,0.0453301599620738,0.8389016291253137,0.000328147340427,0.0204908959871891,0.0002835159924982,0.0003894869391378,-0.1632509378373425,0.385,0.000327989733317,0.0004546356550203,253.4343446726195,0.0,0.399,0.0005512077303474,0.1141606311941917,0.6316644678941503
zel039_aec7,P19,scantype896_ridge,chemistry_cross_attention_seed0,"1,2,3,4",11939,0.2093298161677557,0.0208937093278892,0.2097668794925648,0.1888731701646756,0.000437063324809,0.0204566460030801,0.7902331205074351,0.0004135610810336,0.0583245351795381,0.0002907675910141,0.0003990992041104,0.3665648347283339,0.21375,0.0003443714938243,0.0004754132781737,396.55770531917744,0.0,0.399,0.0010953968040328,0.0523651862854366,0.6316644678941503
zel039_aec7,P20,scantype896_ridge,chemistry_cross_attention_seed0,"1,2,3,4",11939,0.2054763667378875,0.0552507943351069,0.2062245559797545,0.1509737616446476,0.000748189241867,0.0545026050932398,0.7937754440202455,0.0007397274512864,0.0334509205765475,0.0002801581718703,0.0003958577206456,1.1823214392112678,0.1025,0.0003185859066615,0.0004485940095338,335.83858129212484,0.0,0.399,0.0018751610071856,0.1384731687596665,0.6316644678941503
zel039_aec7,P21,scantype896_ridge,chemistry_cross_attention_seed0,"1,2,3,4",11939,0.2161461679917138,0.067145210131232,0.2173130294351216,0.1501678193038895,0.0011668614434077,0.0659783486878243,0.7826869705648785,0.0013631267829471,0.0092990694339346,0.0002627047457415,0.0003634094904883,2.48798317416343,0.03125,0.0003008237395615,0.0004315521142063,347.2743861768419,0.0,0.399,0.0029244647704454,0.168283734664742,0.6316644678941503
zel039_aec7,P22,scantype896_ridge,chemistry_cross_attention_seed0,"1,2,3,4",11939,0.0847570478372528,0.011311761864983,0.0849544864452926,0.0736427245803095,0.0001974386080397,0.0111143232569433,0.9150455135547074,0.0001752629624425,0.012495067507621,0.0003035955580449,0.000447079993566,-0.2374450915561252,0.40875,0.0003363363002334,0.0004678906720442,156.6741819403943,0.0,0.399,0.0004948336041096,0.0283502803633661,0.6316644678941503
zel039_aec7,P23,scantype896_ridge,chemistry_cross_attention_seed0,"1,2,3,4",11939,0.0666139843791473,0.0027799834043253,0.0667505878167719,0.0639706044124465,0.0001366034376245,0.0026433799667008,0.933249412183228,9.179532255032992e-05,0.003322552905918,0.0002990145262556,0.0004315460600665,-0.3763470546019951,0.5275,0.000329083825032,0.000472841363015,134.59381002882225,0.0,0.399,0.0003423645053247,0.0069673769531964,0.6316644678941503
zel039_aec7,P24,scantype896_ridge,chemistry_cross_attention_seed0,"1,2,3,4",11939,0.1724422073501484,0.0537536504195071,0.1733821048247081,0.119628454405201,0.0009398974745597,0.0528137529449474,0.8266178951752918,0.0008026977501494,0.0278372433023407,0.0002959626007451,0.0004126169398194,1.5606118209696385,0.07625,0.0003022570573671,0.0004304941772015,277.18423074503835,0.0,0.399,0.0023556327683201,0.1347209283696921,0.6316644678941503
zel039_aec7,P25,scantype896_ridge,chemistry_cross_attention_seed0,"1,2,3,4",11939,0.101611772748854,0.0031249575461182,0.1019097061862191,0.0987847486401008,0.000297933437365,0.0028270241087532,0.8980902938137809,0.0003871676760437,0.0176458599713784,0.0002928803039626,0.0003860598183744,0.0130889907777264,0.32125,0.0003314858202326,0.0004553339480202,216.22210082935467,0.0,0.399,0.0007467003442732,0.0078319737997951,0.6316644678941503
zel039_aec7,P26,scantype896_ridge,chemistry_cross_attention_seed0,"1,2,3,4",11939,0.0283800904229155,0.0025221967412603,0.0286992416628451,0.0261770449215847,0.0003191512399295,0.0022030455013307,0.9713007583371548,0.0004377339611476,0.0027960042215283,0.0003304462192875,0.0004571057706181,-0.0247097719696216,0.31875,0.0003232917967771,0.0004545313474895,56.880022175810346,0.0,0.399,0.0007998777943097,0.006321295090878,0.6316644678941503
zel039_aec7,P27,scantype896_ridge,chemistry_cross_attention_seed0,"1,2,3,4",11939,0.0537890409889426,0.0010254519223375,0.0542059423627021,0.0531804904403646,0.0004169013737594,0.000608550548578,0.9457940576372978,0.0003383605429633,0.0219005019089279,0.000310761404515,0.0004496123995018,0.236069933484939,0.255,0.0002933025664187,0.0004308912000881,122.73907627523651,0.0,0.399,0.0010448655983947,0.0025700549432017,0.6316644678941503
zel039_aec7,P28,scantype896_ridge,chemistry_cross_attention_seed0,"1,2,3,4",11939,0.251553244783481,0.0985370570198739,0.2517990421504182,0.1532619851305443,0.0002457973669372,0.0982912596529367,0.7482009578495816,0.000214589336034,0.0028715357936214,0.0002546615348445,0.0003452237506193,-0.0256765876955054,0.3325,0.0002966557472908,0.0003920145838499,390.2031599972522,0.0,0.399,0.0006160335010957,0.2469600426563256,0.6316644678941503
zel039_aec7,P29,scantype896_ridge,chemistry_cross_attention_seed0,"1,2,3,4",11939,0.0984866603302923,0.0017936328186182,0.0987080723815768,0.0969144395629586,0.0002214120512845,0.0015722207673337,0.901291927618423,0.0002035467132758,0.0075057188080248,0.0002899105930604,0.0003913595632415,-0.1750271315937304,0.39,0.0003036614890367,0.0004349096406535,222.1398861812717,0.0,0.399,0.0005549174217657,0.0044953203474141,0.6316644678941503
zel039_aec7,P30,scantype896_ridge,chemistry_cross_attention_seed0,"1,2,3,4",11939,0.1948682234765376,0.0093384900715043,0.1953272511632488,0.1859887610917444,0.0004590276867111,0.0088794623847932,0.8046727488367511,0.0003963831125942,0.028952849384288,0.0002971150393687,0.0004309884761804,0.3756774398641264,0.2225,0.0003262433372125,0.0004537882334534,409.1391183539412,0.0,0.399,0.0011504453301031,0.0234047370213142,0.6316644678941503
zel039_aec7,P31,scantype896_ridge,chemistry_cross_attention_seed0,"1,2,3,4",11939,0.0774783157203603,0.0042679523154426,0.077686643787546,0.0734186914721033,0.0002083280671857,0.0040596242482569,0.922313356212454,0.0001743557684051,0.0040718151350258,0.0003119964784996,0.0004371853498173,-0.2371269104906296,0.4175,0.0003079621679078,0.0004009053216843,182.36407787514008,0.0,0.399,0.0005221254816684,0.0106966223444678,0.6316644678941503
zel039_aec7,P32,scantype896_ridge,chemistry_cross_attention_seed0,"1,2,3,4",11939,0.1927970827599561,0.042849597219903,0.1930316339638728,0.1501820367439698,0.0002345512039167,0.0426150460159862,0.8069683660361271,0.0003283812482528,0.0101268020356263,0.0002891387528229,0.0004209861604358,-0.1296658988736581,0.36,0.000326164066154,0.0004640528626049,322.92845223838066,0.0,0.399,0.0005878476288639,0.1073924742353458,0.6316644678941503
